,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,category,latitude,longitude,zipcode
20,f-and-j-pine-restaurant-bronx,1664.0078696141754,oexDsgqmXc9Qe3fy3uYx7g,https://s3-media3.fl.yelpcdn.com/bphoto/5yr2WnfKGqj2muCu7QbP_g/o.jpg,False,"{'address1': '1913 Bronxdale Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['1913 Bronxdale Ave', 'Bronx, NY 10462']}",f & j pine restaurant,$$,3.5,450,[],https://www.yelp.com/biz/f-and-j-pine-restaurant-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,40.848685,-73.862069,10462
21,travesias-bronx,3068.855093997459,P8PGGzxZeMm6Na5gYqvudw,https://s3-media1.fl.yelpcdn.com/bphoto/oIfvT2pCvIZjt838BQzU_Q/o.jpg,False,"{'address1': '3834 E Tremont Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10465', 'country': 'US', 'state': 'NY', 'display_address': ['3834 E Tremont Ave', 'Bronx, NY 10465']}",travesias,$$,4.0,414,['restaurant_reservation'],https://www.yelp.com/biz/travesias-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,latin,40.824337,-73.8203876,10465
22,honeys-thai-pavilion-bronx,987.832577378302,q_UIu1o9chUXMCLU-jTPxg,https://s3-media2.fl.yelpcdn.com/bphoto/cHrW7oA-Usjz_9y65vEzvA/o.jpg,False,"{'address1': '3036 Westchester Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['3036 Westchester Ave', 'Bronx, NY 10461']}",honey's thai pavilion,$$,3.5,221,"['delivery', 'pickup']",https://www.yelp.com/biz/honeys-thai-pavilion-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,thai,40.8477712,-73.8312306,10461
23,contis-pastry-shoppe-bronx,1690.3547029710737,IKkot7qjdVw2tlSJi-LLrQ,https://s3-media1.fl.yelpcdn.com/bphoto/iUb3hcsrdmZiXCyoC596EQ/o.jpg,False,"{'address1': '786 Morris Park Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['786 Morris Park Ave', 'Bronx, NY 10462']}",conti's pastry shoppe,$$,4.0,169,[],https://www.yelp.com/biz/contis-pastry-shoppe-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,40.845635,-73.862791,10462
24,acri-cafe-bronx,1193.602694888887,vCIMRKwMV5ehPYPb7sd2Lg,https://s3-media2.fl.yelpcdn.com/bphoto/ghKLduqnh4dJ3AXVuBXCmg/o.jpg,False,"{'address1': '1315 Commerce Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1315 Commerce Ave', 'Bronx, NY 10461']}",acri cafe,$$,4.0,99,"['delivery', 'pickup']",https://www.yelp.com/biz/acri-cafe-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,40.8358183531176,-73.8403961062431,10461
25,sabrosura-restaurant-bronx,1730.9853833243171,24p-MWh8_jZWLZnR9X2NgQ,https://s3-media2.fl.yelpcdn.com/bphoto/89_V-BVL1WOG3XNDccwEMQ/o.jpg,False,"{'address1': '1200 Castle Hill Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['1200 Castle Hill Ave', 'Bronx, NY 10462']}",sabrosura restaurant,$$,4.0,208,[],https://www.yelp.com/biz/sabrosura-restaurant-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,latin,40.832088,-73.850743,10462
26,shangerila-restaurant-bronx,851.3687233324091,OBQ2IKvREm5oW6_uu-v_uw,https://s3-media2.fl.yelpcdn.com/bphoto/6xCv6prQaEcYEy-c_6AezQ/o.jpg,False,"{'address1': '2893 Buhre Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['2893 Buhre Ave', 'Bronx, NY 10461']}",shangerila restaurant,$$,3.5,210,"['delivery', 'pickup']",https://www.yelp.com/biz/shangerila-restaurant-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,sushi,40.847301,-73.8330438,10461
27,casa-della-mozzarella-italian-deli-bronx,3889.500529827028,NNvdMOswZuJ0UUtpP1ievw,https://s3-media4.fl.yelpcdn.com/bphoto/34S2K9VpgTSkc9LGMA7nlA/o.jpg,False,"{'address1': '604 E 187th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['604 E 187th St', 'Bronx, NY 10458']}",casa della mozzarella italian deli,$$,4.5,140,[],https://www.yelp.com/biz/casa-della-mozzarella-italian-deli-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,delis,40.85533,-73.88742,10458
28,tacos-el-bronco-ii-bronx,2286.084541689193,NOUujFVP_d4XBrJqTra55A,https://s3-media4.fl.yelpcdn.com/bphoto/lzEvdImuVr0cWxwfDyZjlQ/o.jpg,False,"{'address1': 'White Plains Rd & Lydig Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['White Plains Rd & Lydig Ave', 'Bronx, NY 10462']}",tacos el bronco ii,$,4.5,95,[],https://www.yelp.com/biz/tacos-el-bronco-ii-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,40.85453,-73.86769,10462
29,crosby-pizza-stop-bronx,908.3170338961404,Gpw9no0TEClnx8gpU7a5LA,https://s3-media3.fl.yelpcdn.com/bphoto/kxhVec52kZ0i_uy8BmIdqw/o.jpg,False,"{'address1': '1731 Crosby Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1731 Crosby Ave', 'Bronx, NY 10461']}",crosby pizza stop,$,4.0,64,"['delivery', 'pickup']",https://www.yelp.com/biz/crosby-pizza-stop-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.84612,-73.83185,10461
