,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,category,latitude,longitude,zipcode
20,crown-fried-chicken-saint-albans-2,1076.5523437728766,KkuwCj-g0k8vm45bnhoWAw,https://s3-media3.fl.yelpcdn.com/bphoto/ok9cZ0DL49kWOo0qE8q7dg/o.jpg,False,"{'address1': '18903 Linden Blvd', 'address2': '', 'address3': '', 'city': 'Saint Albans', 'zip_code': '11412', 'country': 'US', 'state': 'NY', 'display_address': ['18903 Linden Blvd', 'Saint Albans, NY 11412']}",crown fried chicken,$,4.0,4,[],https://www.yelp.com/biz/crown-fried-chicken-saint-albans-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,restaurants,40.6919899,-73.762,11412
21,popeyes-louisiana-kitchen-saint-albans,728.3748431330188,kQT4Osjs8Ooqt9FTZ0tNFA,https://s3-media1.fl.yelpcdn.com/bphoto/Hfrv1S1I7b7bJdHxM9ZYtg/o.jpg,False,"{'address1': '11713 Farmers Blvd', 'address2': None, 'address3': None, 'city': 'Saint Albans', 'zip_code': '11412', 'country': 'US', 'state': 'NY', 'display_address': ['11713 Farmers Blvd', 'Saint Albans, NY 11412']}",popeyes louisiana kitchen,$,3.5,4,[],https://www.yelp.com/biz/popeyes-louisiana-kitchen-saint-albans?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chicken_wings,40.691219,-73.762032,11412
22,dominos-pizza-queens-village-2,1226.6264048551373,Q6G86J04KqdYqAxq8aEGkQ,https://s3-media3.fl.yelpcdn.com/bphoto/hL1glKaQAthEhyqgPujgVQ/o.jpg,False,"{'address1': '10962 Francis Lewis Blvd', 'address2': '', 'address3': '', 'city': 'Queens Village', 'zip_code': '11429', 'country': 'US', 'state': 'NY', 'display_address': ['10962 Francis Lewis Blvd', 'Queens Village, NY 11429']}",domino's pizza,$$,1.0,48,[],https://www.yelp.com/biz/dominos-pizza-queens-village-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.706722,-73.751358,11429
23,little-caesars-pizza-saint-albans-5,1003.3931630112404,hZQ0raKFfTupNu2gIlTgMw,https://s3-media2.fl.yelpcdn.com/bphoto/QZMaIoWtL1wqGUW3sFLTOQ/o.jpg,False,"{'address1': '205-01 Linden Blvd', 'address2': '', 'address3': '', 'city': 'Saint Albans', 'zip_code': '11412', 'country': 'US', 'state': 'NY', 'display_address': ['205-01 Linden Blvd', 'Saint Albans, NY 11412']}",little caesars pizza,$,4.0,2,[],https://www.yelp.com/biz/little-caesars-pizza-saint-albans-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.6958466,-73.747642,11412
24,lattys-saint-albans,650.9124448478946,FKnMzatnQS-7e5OCVAlOQQ,,False,"{'address1': '19910 Linden Blvd', 'address2': '', 'address3': '', 'city': 'Saint Albans', 'zip_code': '11412', 'country': 'US', 'state': 'NY', 'display_address': ['19910 Linden Blvd', 'Saint Albans, NY 11412']}",latty's,,3.5,3,[],https://www.yelp.com/biz/lattys-saint-albans?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,restaurants,40.694018,-73.752943,11412
25,sandys-west-indian-and-amer-restaurant-and-cuisine-saint-albans,515.2720925505112,M2mrXwTFOFzhvW1CbfhvMw,,False,"{'address1': '19621 Linden Blvd', 'address2': '', 'address3': '', 'city': 'Saint Albans', 'zip_code': '11412', 'country': 'US', 'state': 'NY', 'display_address': ['19621 Linden Blvd', 'Saint Albans, NY 11412']}",sandy's west indian & amer restaurant & cuisine,,4.0,1,[],https://www.yelp.com/biz/sandys-west-indian-and-amer-restaurant-and-cuisine-saint-albans?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,indpak,40.6937055,-73.7554172,11412
26,papa-johns-pizza-queens-4,961.0148202608057,bfzZIGyXkD30OWsaAkxG1A,,False,"{'address1': '199-22 Hollis Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11412', 'country': 'US', 'state': 'NY', 'display_address': ['199-22 Hollis Ave', 'Queens, NY 11412']}",papa john's pizza,,3.5,3,"['delivery', 'pickup']",https://www.yelp.com/biz/papa-johns-pizza-queens-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.7059245,-73.7578128,11412
27,oriental-star-kitchen-saint-albans,499.43440822843206,FtOCQAC48fl6SHjmAoPriw,,False,"{'address1': '11217 Farmers Blvd', 'address2': '', 'address3': '', 'city': 'Saint Albans', 'zip_code': '11412', 'country': 'US', 'state': 'NY', 'display_address': ['11217 Farmers Blvd', 'Saint Albans, NY 11412']}",oriental star kitchen,$,3.5,2,[],https://www.yelp.com/biz/oriental-star-kitchen-saint-albans?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.70047,-73.763594,11412
28,tien-chu-queens,698.9559424751781,3k3J2KQBvhu2DqCb5KTEGA,,False,"{'address1': '188-38 Linden Blvd', 'address2': '', 'address3': '', 'city': 'Queens', 'zip_code': '11412', 'country': 'US', 'state': 'NY', 'display_address': ['188-38 Linden Blvd', 'Queens, NY 11412']}",tien chu,$,2.5,4,[],https://www.yelp.com/biz/tien-chu-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.6915722654351,-73.7625986337662,11412
29,panda-chinese-restaurant-saint-albans,515.8983744966454,BHhKvnbE0NeHTVTLaFV9ZQ,https://s3-media3.fl.yelpcdn.com/bphoto/Et1bg6Jr-Vm_b6S68z7Oig/o.jpg,False,"{'address1': '196-11 Linden Blvd', 'address2': '', 'address3': '', 'city': 'Saint Albans', 'zip_code': '11412', 'country': 'US', 'state': 'NY', 'display_address': ['196-11 Linden Blvd', 'Saint Albans, NY 11412']}",panda chinese restaurant,$,3.0,3,[],https://www.yelp.com/biz/panda-chinese-restaurant-saint-albans?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.69372,-73.75578,11412
