,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
243,boon-thai-greenpoint,thai,267.33289699812315,jOGL9SOeMH2F6HO5qxbDHw,https://s3-media3.fl.yelpcdn.com/bphoto/4Qwy7gfDKQ2IBRtetXhp2w/o.jpg,False,"{'address1': '681 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Greenpoint', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['681 Manhattan Ave', 'Greenpoint, NY 11222']}",boon thai,$$,3.5,49,"['delivery', 'pickup']",https://www.yelp.com/biz/boon-thai-greenpoint?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/5/2015,40.724933,-73.951759,11222
244,wowfulls-brooklyn-5,foodstands,1135.7722072978418,Wc_7R4UeU3UTtWwthkigdQ,https://s3-media2.fl.yelpcdn.com/bphoto/EyarBCgDCsgBj1WNnIRJkw/o.jpg,False,"{'address1': 'Smorgasburg', 'address2': '', 'address3': 'Willamsburg and Prospect Park', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['Smorgasburg', 'Willamsburg and Prospect Park', 'Brooklyn, NY 11232']}",wowfulls,,4.5,26,[],https://www.yelp.com/biz/wowfulls-brooklyn-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/24/2016,40.7209958319467,-73.9612862054688,11232
245,grand-republic-cocktail-club-brooklyn-2,cocktailbars,827.3913708037448,RBwPxrKQESBdXuWELAD-YA,https://s3-media2.fl.yelpcdn.com/bphoto/thlkWLS5hdGaKM1XPtlHuQ/o.jpg,False,"{'address1': '19 Greenpoint Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['19 Greenpoint Ave', 'Brooklyn, NY 11222']}",grand republic cocktail club,$$,5.0,16,[],https://www.yelp.com/biz/grand-republic-cocktail-club-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/19/2017,40.7297031651375,-73.9598640528719,11222
246,tonys-pizzeria-of-nassau-ave-greenpoint,italian,427.1615975494433,3h_SRsZbEOdPOT8enukLKw,https://s3-media4.fl.yelpcdn.com/bphoto/rxo_QIv_pvA7vOQFwd1WyQ/o.jpg,False,"{'address1': '175 Nassau Ave', 'address2': '', 'address3': '', 'city': 'Greenpoint', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['175 Nassau Ave', 'Greenpoint, NY 11222']}",tony's pizzeria of nassau ave,$,4.0,22,"['delivery', 'pickup']",https://www.yelp.com/biz/tonys-pizzeria-of-nassau-ave-greenpoint?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/12/2015,40.725290886426,-73.946226015687,11222
247,bread-brothers-bagel-cafe-greenpoint-brooklyn,bagels,479.0360580083618,XL32Ml5jcYwZp6CIxUokmw,https://s3-media3.fl.yelpcdn.com/bphoto/fIGj2Qfa2Kns6Dqf_94IqQ/o.jpg,False,"{'address1': '912 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['912 Manhattan Ave', 'Brooklyn, NY 11222']}",bread brothers bagel cafe - greenpoint,$,3.0,83,"['delivery', 'pickup']",https://www.yelp.com/biz/bread-brothers-bagel-cafe-greenpoint-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/21/2014,40.73061,-73.95402,11222
248,the-abbey-bar-brooklyn-2,divebars,1182.0450289833648,LEL-WxBMfuyqxARWIKxDig,https://s3-media3.fl.yelpcdn.com/bphoto/He3r-iLSkaKd8k1FYdeHVA/o.jpg,False,"{'address1': '536 Driggs Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['536 Driggs Ave', 'Brooklyn, NY 11211']}",the abbey bar,$,3.5,80,[],https://www.yelp.com/biz/the-abbey-bar-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/15/2005,40.717529,-73.956268,11211
249,littleneck-outpost-brooklyn,seafood,603.8120699751421,CJa8TLUO4SdhBs-AIJRTSw,https://s3-media2.fl.yelpcdn.com/bphoto/Kd6lKkOMZELPEUPIeNWsYQ/o.jpg,False,"{'address1': '128 Franklin St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['128 Franklin St', 'Brooklyn, NY 11222']}",littleneck outpost,$$,3.0,74,"['delivery', 'pickup']",https://www.yelp.com/biz/littleneck-outpost-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/10/2014,40.729301,-73.957227,11222
250,upstate-stock-brooklyn,coffee,645.4415822205198,6YmI__Y8RCGHrE7fArTUuA,https://s3-media3.fl.yelpcdn.com/bphoto/xYJl6Nalxu7yF7R7KkLsyA/o.jpg,False,"{'address1': '2 Berry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['2 Berry St', 'Brooklyn, NY 11249']}",upstate stock,$$,4.5,22,[],https://www.yelp.com/biz/upstate-stock-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/31/2016,40.7225416,-73.9549323,11249
251,threes-franklin-and-kent-brooklyn-2,bars,698.5906865659322,QqVajqBcohwD5V6P5ctzbg,https://s3-media2.fl.yelpcdn.com/bphoto/c7XwUsoUzysAIg-l1XDzDQ/o.jpg,False,"{'address1': '113 Franklin St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['113 Franklin St', 'Brooklyn, NY 11222']}",threes @ franklin & kent,$$,4.0,25,[],https://www.yelp.com/biz/threes-franklin-and-kent-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/19/2017,40.73025,-73.95781,11222
252,champion-coffee-greenpoint,coffee,384.1755606397591,lRkFSW2vKVNZwh_frY6n4g,https://s3-media3.fl.yelpcdn.com/bphoto/XrJciLCikTNQXJcQKrWQxg/o.jpg,False,"{'address1': '142 Nassau Ave', 'address2': '', 'address3': '', 'city': 'Greenpoint', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['142 Nassau Ave', 'Greenpoint, NY 11222']}",champion coffee,$$,4.0,25,[],https://www.yelp.com/biz/champion-coffee-greenpoint?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/30/2015,40.724586,-73.947608,11222
253,shelter-pizza-brooklyn,bars,1208.045902297568,TNGuA8P2b10vaZT1CiuQMw,https://s3-media4.fl.yelpcdn.com/bphoto/HgQnGt099JYoy7IB5WpSnw/o.jpg,False,"{'address1': '80 N 7th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['80 N 7th St', 'Brooklyn, NY 11249']}",shelter pizza,$$,3.0,232,"['delivery', 'pickup']",https://www.yelp.com/biz/shelter-pizza-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/15/2013,40.71967,-73.9608499,11249
254,east-river-state-park-brooklyn,parks,1140.356093475551,laesJOvVX2MU6B8phny7iQ,https://s3-media2.fl.yelpcdn.com/bphoto/9GIJZXzxhI0PddhhyfwQrw/o.jpg,False,"{'address1': '90 Kent Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['90 Kent Ave', 'Brooklyn, NY 11211']}",east river state park,,3.5,69,[],https://www.yelp.com/biz/east-river-state-park-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/27/2008,40.7215403721742,-73.9618680048143,11211
255,tacos-lokos-4ever-brooklyn,tex-mex,586.7787445440041,jKUF-ts0Et40ri33NDiMDw,https://s3-media1.fl.yelpcdn.com/bphoto/F3cdSUACnsfRL3sPKEkKuw/o.jpg,False,"{'address1': '120 Franklin St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['120 Franklin St', 'Brooklyn, NY 11222']}",tacos lokos 4ever,$,4.0,23,"['delivery', 'pickup']",https://www.yelp.com/biz/tacos-lokos-4ever-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/9/2016,40.728874,-73.957181,11222
256,dream-machine-brooklyn-2,artmuseums,1016.7752858946201,CaKPbg5z8KHR7XFJ3MiIwg,https://s3-media3.fl.yelpcdn.com/bphoto/E9MUFOsqtBm6AVQkdafm6g/o.jpg,False,"{'address1': '93 N 9th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['93 N 9th St', 'Brooklyn, NY 11249']}",dream machine,,3.5,83,[],https://www.yelp.com/biz/dream-machine-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/8/2018,40.72043,-73.95872,11249
257,16-handles-brooklyn-4,icecream,1181.129171258553,bwkJo-xBa0R7cqDf9HDsTA,https://s3-media3.fl.yelpcdn.com/bphoto/7MttgA5RIZzUWB5p2Tslbw/o.jpg,False,"{'address1': '139 N 7th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['139 N 7th St', 'Brooklyn, NY 11249']}",16 handles,$,3.5,78,"['delivery', 'pickup']",https://www.yelp.com/biz/16-handles-brooklyn-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/18/2012,40.718364346346,-73.9583341777325,11249
258,wah-kwoon-chinese-kitchen-brooklyn,chinese,385.0653113084398,ayw4_D-wSCIr-xcJ3_aZ4A,https://s3-media3.fl.yelpcdn.com/bphoto/L-IA77bzD26SlSeh625eCw/o.jpg,False,"{'address1': '146 Nassau Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['146 Nassau Ave', 'Brooklyn, NY 11222']}",wah kwoon chinese kitchen,$,3.5,34,[],https://www.yelp.com/biz/wah-kwoon-chinese-kitchen-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/21/2009,40.72463,-73.947486,11222
259,brooklyn-whiskers-greenpoint-brooklyn,vegan,761.6258844313319,9tfCWhTSQtmMcf9gp5fi6w,https://s3-media4.fl.yelpcdn.com/bphoto/lYR1-EoPY9KWa1GeY3ODeA/o.jpg,False,"{'address1': '1008 Manhattan Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['1008 Manhattan Ave', 'Brooklyn, NY 11222']}",brooklyn whiskers - greenpoint,$,4.5,17,['delivery'],https://www.yelp.com/biz/brooklyn-whiskers-greenpoint-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/6/2017,40.7333354675873,-73.9546906898997,11222
260,the-lot-radio-kiosk-brooklyn,coffee,569.9889000842694,9uIP33w6K4k1Qh7lxnVSHw,https://s3-media1.fl.yelpcdn.com/bphoto/3DdLBD-CWct4dshDq2hsRg/o.jpg,False,"{'address1': '17 Nassau Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['17 Nassau Ave', 'Brooklyn, NY 11222']}",the lot radio kiosk,$,4.5,16,[],https://www.yelp.com/biz/the-lot-radio-kiosk-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/16/2016,40.72282,-73.95411,11222
261,van-leeuwen-ice-artisan-ice-cream-truck-brooklyn,icecream,1203.7407210667188,5vMEJ5-FJhAgrC-fmvbNnA,https://s3-media3.fl.yelpcdn.com/bphoto/GmZHuW2G-LE5ZmOt0wDaFg/o.jpg,False,"{'address1': 'Bedford Ave & N 7th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['Bedford Ave & N 7th St', 'Brooklyn, NY 11211']}",van leeuwen ice artisan ice cream truck,$$,3.5,81,[],https://www.yelp.com/biz/van-leeuwen-ice-artisan-ice-cream-truck-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/3/2009,40.71783,-73.95773,11211
262,carnal-new-york,bbq,1219.0102986208474,LCBoMJTsUdD7bkj9OGOQEA,https://s3-media1.fl.yelpcdn.com/bphoto/JJc1X-K4cCoL5Jag-AvvPA/o.jpg,False,"{'address1': 'Williamsburg Waterfront N 7th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['Williamsburg Waterfront N 7th St', 'New York, NY 11211']}",carnal,,4.5,19,[],https://www.yelp.com/biz/carnal-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/27/2015,40.7209581056302,-73.9624738336204,11211
263,brooklyn-label-brooklyn-3,tradamerican,764.1230307811051,ktvhcL-VzaZRxkqm3rAXEA,https://s3-media3.fl.yelpcdn.com/bphoto/UyDc6pnL-Sq_3_SYDQ7aoA/o.jpg,False,"{'address1': '180 Franklin St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['180 Franklin St', 'Brooklyn, NY 11222']}",brooklyn label,$$,4.0,36,[],https://www.yelp.com/biz/brooklyn-label-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/28/2017,40.73149,-73.95771,11222
264,moharani-indian-takeaway-restaurant-greenpoint,indpak,315.43373288840263,CPBVjdezPyeBTxW1q6R1Zg,https://s3-media4.fl.yelpcdn.com/bphoto/cTqVppXMg2xRoi1DEiJ51g/o.jpg,False,"{'address1': '185 Norman Ave', 'address2': '', 'address3': '', 'city': 'Greenpoint', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['185 Norman Ave', 'Greenpoint, NY 11222']}",moharani indian takeaway restaurant,$$,3.5,39,"['delivery', 'pickup']",https://www.yelp.com/biz/moharani-indian-takeaway-restaurant-greenpoint?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/26/2014,40.727267,-73.946939,11222
265,starbucks-brooklyn-51,coffee,1206.0666609513812,c5rP7Em_FarV9GBzpl-yNQ,https://s3-media4.fl.yelpcdn.com/bphoto/fMxAuCy0qQK9wrgHTwJQTg/o.jpg,False,"{'address1': '154 N 7th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['154 N 7th St', 'Brooklyn, NY 11249']}",starbucks,$$,3.5,96,[],https://www.yelp.com/biz/starbucks-brooklyn-51?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/8/2014,40.718089908776,-73.9583201521875,11249
266,goldies-brooklyn,bars,494.6249629906546,L0jQHJGYbhKJy7Rh1ns8sw,https://s3-media1.fl.yelpcdn.com/bphoto/qpgxYaOXMNwR4JcdFx9uGA/o.jpg,False,"{'address1': '195 Nassau Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['195 Nassau Ave', 'Brooklyn, NY 11222']}",goldie's,$,3.5,39,[],https://www.yelp.com/biz/goldies-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/12/2016,40.7256691635571,-73.9451066666664,11222
267,dos-toros-taqueria-brooklyn-2,mexican,1235.7189264263925,9vISn2VuyhBgB3C1I6pyvw,https://s3-media3.fl.yelpcdn.com/bphoto/SvdbR0gZh76Ps4AVps17zA/o.jpg,False,"{'address1': '189 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['189 Bedford Ave', 'Brooklyn, NY 11211']}",dos toros taqueria,$,3.5,135,"['delivery', 'pickup']",https://www.yelp.com/biz/dos-toros-taqueria-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/3/2013,40.7175893,-73.9579096,11211
268,dan-and-johns-wings-williamsburg-2,chicken_wings,1200.6305222041397,gAbtfsSUWyfIji7iF8uuMA,https://s3-media1.fl.yelpcdn.com/bphoto/CObUVFHsy2Q75ctAcV6jpg/o.jpg,False,"{'address1': '90 Kent Ave', 'address2': '', 'address3': '', 'city': 'Williamsburg', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['90 Kent Ave', 'Williamsburg, NY 11211']}",dan and john's wings,$$,4.5,27,[],https://www.yelp.com/biz/dan-and-johns-wings-williamsburg-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/7/2013,40.7209491127924,-73.9621985381286,11211
269,la-locanda-brooklyn,italian,1157.1879299603481,EU47dsc_vvByG3qPIMyRog,https://s3-media3.fl.yelpcdn.com/bphoto/NAcNfksx5F3JXsek-K4xjg/o.jpg,False,"{'address1': '432 Graham Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['432 Graham Ave', 'Brooklyn, NY 11211']}",la locanda,$$,3.5,74,[],https://www.yelp.com/biz/la-locanda-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/31/2006,40.7178382873535,-73.9446640014648,11211
270,champion-coffee-brooklyn-2,coffee,1090.4683572118952,frRqrd8fKuyPpsbvgaDqeA,https://s3-media2.fl.yelpcdn.com/bphoto/3VCLxmpDT39mnnGgTP0i9w/o.jpg,False,"{'address1': '1107 Manhattan Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['1107 Manhattan Ave', 'Brooklyn, NY 11222']}",champion coffee,$$,4.5,23,[],https://www.yelp.com/biz/champion-coffee-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/13/2016,40.7363055,-73.9554949,11222
271,afgan-kabab-and-grill-house-brooklyn,halal,796.1478606405641,xnrn6Ibn4T22vTjYX1H1zQ,https://s3-media2.fl.yelpcdn.com/bphoto/9f-AVChFAXVAYFzuBvFpVA/o.jpg,False,"{'address1': '1015 Manhattan Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['1015 Manhattan Ave', 'Brooklyn, NY 11222']}",afgan kabab and grill house,,4.5,21,"['delivery', 'pickup']",https://www.yelp.com/biz/afgan-kabab-and-grill-house-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/24/2018,40.73359,-73.95498,11222
272,park-delicatessen-brooklyn,delis,554.8569050810677,2BDC9WjKYP5eHtkZvGlboQ,https://s3-media3.fl.yelpcdn.com/bphoto/T_hQBvD_Dcls-LhImxa9tQ/o.jpg,False,"{'address1': '209 Nassau Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['209 Nassau Ave', 'Brooklyn, NY 11222']}",park delicatessen,$,4.5,14,[],https://www.yelp.com/biz/park-delicatessen-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/22/2006,40.725837,-73.94429,11222
273,achilles-heel-brooklyn,seafood,1007.5708775546603,Y331N32AeN-s5fFRe-bLuA,https://s3-media2.fl.yelpcdn.com/bphoto/R7_MXK3HdMlu4I3g_CZ7Ag/o.jpg,False,"{'address1': '180 W St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['180 W St', 'Brooklyn, NY 11222']}",achilles heel,$$,3.5,62,[],https://www.yelp.com/biz/achilles-heel-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/19/2013,40.73318,-73.95969,11222
274,maman-greenpoint-brooklyn-2,cafes,716.3320442052172,eyVi4b5NtBzxSZHr1MsQxA,https://s3-media2.fl.yelpcdn.com/bphoto/ToaC6-hW7qpxNLmwy1KdoQ/o.jpg,False,"{'address1': '80 Kent St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['80 Kent St', 'Brooklyn, NY 11222']}",maman - greenpoint,$$,3.5,56,[],https://www.yelp.com/biz/maman-greenpoint-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/24/2016,40.7304699,-73.95796,11222
275,the-hidden-pearl-brooklyn,cocktailbars,408.3073039273928,DX76JONqehHbcljtiD6kiw,https://s3-media1.fl.yelpcdn.com/bphoto/IU_89PgqtWEwkPfdkQUSFA/o.jpg,False,"{'address1': '621 Manhattan Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['621 Manhattan Ave', 'Brooklyn, NY 11222']}",the hidden pearl,$$,4.5,15,[],https://www.yelp.com/biz/the-hidden-pearl-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/9/2018,40.72355,-73.95092,11222
276,fortune-cookie-chinese-kitchen-brooklyn,chinese,432.46378952766764,ApjmgPwYXgrb0JurjQZO4w,https://s3-media4.fl.yelpcdn.com/bphoto/OqbnnlINQO8GZUbpKHa7wQ/o.jpg,False,"{'address1': '611 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['611 Manhattan Ave', 'Brooklyn, NY 11222']}",fortune cookie chinese kitchen,$,3.5,37,[],https://www.yelp.com/biz/fortune-cookie-chinese-kitchen-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/2/2006,40.72338,-73.9507,11222
277,franklin-corner-cafe-brooklyn,delis,875.82034116277,1XH47HzrPYmPWHEgS6PH5w,https://s3-media2.fl.yelpcdn.com/bphoto/2A5MLwYecTmyW3_Vdq2MCA/o.jpg,False,"{'address1': '210 Franklin St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['210 Franklin St', 'Brooklyn, NY 11222']}",franklin corner cafe,$,4.0,34,"['delivery', 'pickup']",https://www.yelp.com/biz/franklin-corner-cafe-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/13/2007,40.732851,-73.95783,11222
278,grade-coffee-williamsburg,coffee,1096.2210923638502,RIzUipXXTHhBnQYlLTLEtQ,https://s3-media4.fl.yelpcdn.com/bphoto/fvu4CB_oAkF0Q6HZNVGRrw/o.jpg,False,"{'address1': '101 N 8th St', 'address2': '', 'address3': '', 'city': 'Williamsburg', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['101 N 8th St', 'Williamsburg, NY 11249']}",grade coffee,$,4.5,17,[],https://www.yelp.com/biz/grade-coffee-williamsburg?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/9/2015,40.71978,-73.959137,11249
