,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,latitude,longitude,zipcode
0,shake-shack-new-york-2,burgers,176.20636003619944,FEVQpbOPOwAPNIgO7D3xxw,https://s3-media3.fl.yelpcdn.com/bphoto/J0UoRJKdaMl0EPdgxYIlKw/o.jpg,False,"{'address1': 'Madison Square Park', 'address2': '', 'address3': 'E 23rd St & Madison Ave', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['Madison Square Park', 'E 23rd St & Madison Ave', 'New York, NY 10010']}",shake shack,$$,4.0,5427,['delivery'],https://www.yelp.com/biz/shake-shack-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7414000197233,-73.98815019045,10010
1,gramercy-tavern-new-york,newamerican,256.7975980222556,veq1Bl1DW3UWMekZJUsG1Q,https://s3-media1.fl.yelpcdn.com/bphoto/zVg1rCN63d1XQRRlYURG0A/o.jpg,False,"{'address1': '42 E 20th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['42 E 20th St', 'New York, NY 10003']}",gramercy tavern,$$$$,4.5,2575,[],https://www.yelp.com/biz/gramercy-tavern-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.738527,-73.988417,10003
2,eleven-madison-park-new-york,newamerican,157.12297675419163,nRO136GRieGtxz18uD61DA,https://s3-media1.fl.yelpcdn.com/bphoto/kvSJwHLGW2iBa8Zqulie9g/o.jpg,False,"{'address1': '11 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['11 Madison Ave', 'New York, NY 10010']}",eleven madison park,$$$$,4.5,1868,[],https://www.yelp.com/biz/eleven-madison-park-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7416907417333,-73.9872074872255,10010
3,eataly-new-york,italian,319.09926786362195,a0IET3_yCFcO36OqGSsisg,https://s3-media2.fl.yelpcdn.com/bphoto/9Xzihhf_KcZieyru9TX-pg/o.jpg,False,"{'address1': '200 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['200 5th Ave', 'New York, NY 10010']}",eataly,$$,4.0,5049,[],https://www.yelp.com/biz/eataly-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.74195877796,-73.989716662832,10010
4,burger-and-lobster-new-york-4,seafood,582.774411988014,UA2M9QFZghe-9th2KwLoWQ,https://s3-media3.fl.yelpcdn.com/bphoto/1rHd7F4zztAsScwzM0vDmw/o.jpg,False,"{'address1': '39 W 19th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['39 W 19th St', 'New York, NY 10011']}",burger & lobster,$$,4.0,4499,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/burger-and-lobster-new-york-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.74007,-73.99344,10011
5,abc-kitchen-new-york,newamerican,352.1612189002577,dMhRafXdr765DHe0k-QfaQ,https://s3-media3.fl.yelpcdn.com/bphoto/2JKeZPhuRINE79vpK5fvwQ/o.jpg,False,"{'address1': '35 E 18th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['35 E 18th St', 'New York, NY 10003']}",abc kitchen,$$$,4.0,2753,[],https://www.yelp.com/biz/abc-kitchen-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.738085,-73.989472,10003
6,thai-villa-new-york-2,thai,376.49553008297585,B3_K2kUVbYOU0VaLcj_LTw,https://s3-media1.fl.yelpcdn.com/bphoto/OgCU9NPFIl8hF_04Zani9w/o.jpg,False,"{'address1': '5 E 19th St', 'address2': 'G Floor', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['5 E 19th St', 'G Floor', 'New York, NY 10003']}",thai villa,$$,4.5,1911,"['delivery', 'pickup']",https://www.yelp.com/biz/thai-villa-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73902,-73.99065,10003
7,scarpetta-new-york,italian,468.1514466441254,raqwXUBlnc0e8c7CYmxEJQ,https://s3-media2.fl.yelpcdn.com/bphoto/MBZxULmOIOMKve5y3TRiZQ/o.jpg,False,"{'address1': '88 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['88 Madison Ave', 'New York, NY 10016']}",scarpetta,$$$,4.0,1702,[],https://www.yelp.com/biz/scarpetta-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.744509,-73.9856,10016
8,ilili-new-york-2,mediterranean,463.9526805411343,B55Ocx5RBWxo6AGSucYSIA,https://s3-media3.fl.yelpcdn.com/bphoto/J1ckcEiV_S2BFgaM7TEg_g/o.jpg,False,"{'address1': '236 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['236 5th Ave', 'New York, NY 10001']}",ilili,$$$,4.0,2148,"['delivery', 'pickup']",https://www.yelp.com/biz/ilili-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.74435,-73.98778,10001
9,ippudo-ny-new-york-6,ramen,1092.8016322833623,44SY464xDHbvOcjDzRbKkQ,https://s3-media1.fl.yelpcdn.com/bphoto/zF3EgqHCk7zBUwD2B3WTEA/o.jpg,False,"{'address1': '65 4th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['65 4th Ave', 'New York, NY 10003']}",ippudo ny,$$,4.0,9479,[],https://www.yelp.com/biz/ippudo-ny-new-york-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73092,-73.99015,10003
10,stumptown-coffee-roasters-new-york,coffee,603.4779048795492,sSQ3dtC8nbfeT6srFiiIlA,https://s3-media1.fl.yelpcdn.com/bphoto/ShLJSEuevRDUKfb35loEXg/o.jpg,False,"{'address1': '20 W 29th St', 'address2': '', 'address3': 'The Ace Hotel', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['20 W 29th St', 'The Ace Hotel', 'New York, NY 10001']}",stumptown coffee roasters,$$,4.5,1337,[],https://www.yelp.com/biz/stumptown-coffee-roasters-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7456663381275,-73.9880916348562,10001
11,the-nomad-restaurant-new-york,french,529.596809963442,1z5Nu66M6W8mk5Ap4osZwA,https://s3-media1.fl.yelpcdn.com/bphoto/04L163ClGH5OwIJLjySBPw/o.jpg,False,"{'address1': '1170 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['1170 Broadway', 'New York, NY 10001']}",the nomad restaurant,$$$,4.0,1347,[],https://www.yelp.com/biz/the-nomad-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7449,-73.988482,10001
12,dough-new-york-2,desserts,505.1986354869889,ZMQzXIiqdBIuicFySTWGKg,https://s3-media1.fl.yelpcdn.com/bphoto/6eio9fll5GxsBHq4KOsNWg/o.jpg,False,"{'address1': '14 W 19th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['14 W 19th St', 'New York, NY 10011']}",dough,$,4.0,1352,[],https://www.yelp.com/biz/dough-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73931,-73.99243,10011
13,maialino-new-york,italian,226.7243389159924,yi6jIxzHo-nbAOG4KWuqcw,https://s3-media4.fl.yelpcdn.com/bphoto/-1krIn9ragupH06CH11Kug/o.jpg,False,"{'address1': '2 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['2 Lexington Ave', 'New York, NY 10010']}",maialino,$$$,4.0,1250,[],https://www.yelp.com/biz/maialino-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.738437,-73.985686,10010
14,craft-new-york,newamerican,299.32195494484125,Rgm8BwcoqfIVSl2QSEOhbQ,https://s3-media4.fl.yelpcdn.com/bphoto/4IueVegSofR2DfEscE48xg/o.jpg,False,"{'address1': '43 E 19th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['43 E 19th St', 'New York, NY 10003']}",craft,$$$$,4.0,940,[],https://www.yelp.com/biz/craft-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73818,-73.98866,10003
15,union-square-cafe-new-york-8,newamerican,310.70025214235983,lXGCo-K7eftxRT_6E59-Iw,https://s3-media3.fl.yelpcdn.com/bphoto/AsnlUCReDtHhaUMGFm1a4g/o.jpg,False,"{'address1': '101 E 19th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['101 E 19th St', 'New York, NY 10003']}",union square cafe,$$$,4.0,1088,[],https://www.yelp.com/biz/union-square-cafe-new-york-8?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73775,-73.987874,10003
16,raines-law-room-new-york,lounges,701.8100132852769,J4pAppaiXwCkbLOGc4wHww,https://s3-media2.fl.yelpcdn.com/bphoto/DZlxemV4ZI_HNzi2uq10sg/o.jpg,False,"{'address1': '48 W 17th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['48 W 17th St', 'New York, NY 10011']}",raines law room,$$$,4.5,1297,['restaurant_reservation'],https://www.yelp.com/biz/raines-law-room-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73869,-73.99462,10011
17,woorijip-authentic-korean-food-new-york,korean,782.6925179116406,ogCC-lJJYnwXDvKGmKZ6Sw,https://s3-media4.fl.yelpcdn.com/bphoto/NZcGFutBjf1frDkslh6urw/o.jpg,False,"{'address1': '12 W 32nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['12 W 32nd St', 'New York, NY 10001']}",woorijip authentic korean food,$,4.0,2438,[],https://www.yelp.com/biz/woorijip-authentic-korean-food-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.74747,-73.98648,10001
18,max-brenner-new-york-new-york-2,chocolate,776.1333541167132,vbvtWBbO3Q-Q15w7aHxgVg,https://s3-media3.fl.yelpcdn.com/bphoto/CsU2Led7WSWPzr_k3zOe-Q/o.jpg,False,"{'address1': '841 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['841 Broadway', 'New York, NY 10003']}",max brenner - new york,$$,3.5,4219,[],https://www.yelp.com/biz/max-brenner-new-york-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7342670594805,-73.9910549187747,10003
19,upland-new-york,newamerican,179.06965034500308,xkvv0n7jbl4Ra3Vm_jfxaA,https://s3-media4.fl.yelpcdn.com/bphoto/8phn-1Xcrg2DdIlH8rodfQ/o.jpg,False,"{'address1': '345 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['345 Park Ave S', 'New York, NY 10010']}",upland,$$$,4.0,780,[],https://www.yelp.com/biz/upland-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.74171,-73.98503,10010
20,blt-prime-new-york,steak,114.71384379882512,bgKyR2yDILuDq9f7uKZYnw,https://s3-media3.fl.yelpcdn.com/bphoto/CJhiXp6ldvvXQeMBettmJg/o.jpg,False,"{'address1': '111 E 22nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['111 E 22nd St', 'New York, NY 10010']}",blt prime,$$$$,4.0,761,[],https://www.yelp.com/biz/blt-prime-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.739421,-73.986014,10010
21,ootoya-chelsea-new-york,japanese,552.4471902100867,OLSSJIp8pu5UlugTF7tuHA,https://s3-media2.fl.yelpcdn.com/bphoto/W8ZWQDEq3e9FjiRZwRNRNg/o.jpg,False,"{'address1': '8 W 18th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['8 W 18th St', 'New York, NY 10011']}",ootoya chelsea,$$,4.0,1196,"['pickup', 'restaurant_reservation']",https://www.yelp.com/biz/ootoya-chelsea-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.738767,-73.992778,10011
22,doughnut-plant-new-york-2,donuts,961.6785569547967,XskangHFq3JD9klJFuGH8w,https://s3-media4.fl.yelpcdn.com/bphoto/_NU6Aty0PdFOoZ4Dg48rFA/o.jpg,False,"{'address1': '220 W 23rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['220 W 23rd St', 'New York, NY 10011']}",doughnut plant,$$,4.0,2337,[],https://www.yelp.com/biz/doughnut-plant-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7444886,-73.9969095,10011
23,artichoke-basilles-pizza-new-york-2,pizza,944.4772637629317,vfYhEpp0x-DrNjC6GSJjPQ,https://s3-media3.fl.yelpcdn.com/bphoto/4krjwPml7pLVDnn56sf6AQ/o.jpg,False,"{'address1': '321 E 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['321 E 14th St', 'New York, NY 10003']}",artichoke basille's pizza,$,4.0,3682,"['delivery', 'pickup']",https://www.yelp.com/biz/artichoke-basilles-pizza-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7321124557704,-73.9839056828882,10003
24,hillstone-restaurant-new-york,newamerican,307.57801657042813,01isnBO1rFO2LTOeNfYl9w,https://s3-media1.fl.yelpcdn.com/bphoto/hb1l4N5QnEPaBwf9O3xBWw/o.jpg,False,"{'address1': '378 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['378 Park Ave S', 'New York, NY 10010']}",hillstone restaurant,$$$,4.0,831,[],https://www.yelp.com/biz/hillstone-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7427534,-73.9847308,10010
25,park-avenue-autumn-winter-spring-summer-new-york-3,newamerican,212.24925459807503,2mzyXxnstSPcpDS3u5g_7w,https://s3-media3.fl.yelpcdn.com/bphoto/20UlOQJjS2syEHEpols9oQ/o.jpg,False,"{'address1': '360 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['360 Park Ave S', 'New York, NY 10010']}",park avenue autumn/winter/spring/summer,$$$,4.0,730,[],https://www.yelp.com/biz/park-avenue-autumn-winter-spring-summer-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7419710606337,-73.9852105826139,10010
26,grace-street-new-york,coffee,833.343126022103,MKYhiSeXjahxh9O4Gqnimw,https://s3-media3.fl.yelpcdn.com/bphoto/-Fa8jLXSUfiT2p4LmHTNEg/o.jpg,False,"{'address1': '17 W 32nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['17 W 32nd St', 'New York, NY 10001']}",grace street,$$,4.0,1777,[],https://www.yelp.com/biz/grace-street-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7478576793883,-73.9865590631962,10001
27,breads-bakery-new-york,bakeries,607.366635438112,mU23NlQfn1R9OhA6WMe_xg,https://s3-media4.fl.yelpcdn.com/bphoto/mDaSWYX8hEV0eNGXJSDhVg/o.jpg,False,"{'address1': '18 E 16th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['18 E 16th St', 'New York, NY 10003']}",breads bakery,$$,4.5,863,['pickup'],https://www.yelp.com/biz/breads-bakery-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73661,-73.99181,10003
28,gotham-bar-and-grill-new-york,newamerican,912.3730458915044,_gzXNKarTxagBp6_PkmQKw,https://s3-media3.fl.yelpcdn.com/bphoto/MxQDr3wTFh8maAtD_4yjrw/o.jpg,False,"{'address1': '12 E 12th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['12 E 12th St', 'New York, NY 10003']}",gotham bar and grill,$$$$,4.5,1461,[],https://www.yelp.com/biz/gotham-bar-and-grill-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.734186,-73.993696,10003
29,tsurutontan-udon-noodle-brasserie-new-york,japanese,554.6680489369469,J9UA6rzI5WW_cDGjwDnF5g,https://s3-media4.fl.yelpcdn.com/bphoto/rktZR1grjhys59o9z6dUkg/o.jpg,False,"{'address1': '21 E 16th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['21 E 16th St', 'New York, NY 10003']}",tsurutontan udon noodle brasserie,$$,4.0,1317,[],https://www.yelp.com/biz/tsurutontan-udon-noodle-brasserie-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73678,-73.9910699,10003
30,beyond-sushi-new-york-7,sushi,823.9414079431632,FoR70YoGSb4_QavCe1WZEw,https://s3-media4.fl.yelpcdn.com/bphoto/FwdR2o0zeqx4ke9XS7gS2g/o.jpg,False,"{'address1': '229 E 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['229 E 14th St', 'New York, NY 10003']}",beyond sushi,$$,4.5,884,"['delivery', 'pickup']",https://www.yelp.com/biz/beyond-sushi-new-york-7?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7329,-73.98588,10003
31,giorgios-of-gramercy-new-york,italian,196.56897595267867,5ZEFbq_AQV5VQFG2JKYzlA,https://s3-media1.fl.yelpcdn.com/bphoto/93QPIBet4tdsRlRUebZLAA/o.jpg,False,"{'address1': '27 E 21st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['27 E 21st St', 'New York, NY 10010']}",giorgio's of gramercy,$$$,4.0,699,"['delivery', 'pickup']",https://www.yelp.com/biz/giorgios-of-gramercy-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7394209879325,-73.9885425567627,10010
32,kazunori-the-original-hand-roll-bar-new-york-2,sushi,562.1439804026221,TBp9gdS6xEbSQqffVZ7iag,https://s3-media2.fl.yelpcdn.com/bphoto/RiB6Ofh-ViglzA-Z2hZCww/o.jpg,False,"{'address1': '15 W 28th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['15 W 28th St', 'New York, NY 10001']}",kazunori  | the original hand roll bar,$$,4.5,536,[],https://www.yelp.com/biz/kazunori-the-original-hand-roll-bar-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.74519,-73.98824,10001
33,blue-smoke-new-york,southern,311.0951446882973,MIuFXBFthAWeEMxyP_lm9A,https://s3-media1.fl.yelpcdn.com/bphoto/xtc9FO_ejjbdQZif0XXgdQ/o.jpg,False,"{'address1': '116 E 27th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['116 E 27th St', 'New York, NY 10016']}",blue smoke,$$,3.5,1629,[],https://www.yelp.com/biz/blue-smoke-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.74228,-73.98375,10016
34,madison-square-park-new-york,parks,237.35500223855618,R3ci6iQRLIIK0Eq1-cY_pw,https://s3-media1.fl.yelpcdn.com/bphoto/vWGXL-lZhkrvc53kgbtlbQ/o.jpg,False,"{'address1': 'Eleven Madison Ave', 'address2': 'Fl 15', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['Eleven Madison Ave', 'Fl 15', 'New York, NY 10010']}",madison square park,,4.5,363,[],https://www.yelp.com/biz/madison-square-park-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7422133587202,-73.9879736510651,10010
35,sugarfish-by-sushi-nozawa-new-york,sushi,239.8262409597484,0ePn6TQSJQky4ueKeGQvpQ,https://s3-media3.fl.yelpcdn.com/bphoto/9_5GX7p80Z3lWqMleoY1EQ/o.jpg,False,"{'address1': '33 E 20th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['33 E 20th St', 'New York, NY 10003']}",sugarfish by sushi nozawa,$$$,4.0,575,[],https://www.yelp.com/biz/sugarfish-by-sushi-nozawa-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73901,-73.98882,10003
36,barn-joo-new-york-3,korean,525.6366008467184,FizBsTIAJwNrImIG1mPDcg,https://s3-media2.fl.yelpcdn.com/bphoto/sda8-SJRA3aWqqNhJZR2tw/o.jpg,False,"{'address1': '35 Union Sq W', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['35 Union Sq W', 'New York, NY 10003']}",barn joo,$$,4.0,1281,"['delivery', 'pickup']",https://www.yelp.com/biz/barn-joo-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.73684,-73.99069,10003
37,jongro-bbq-new-york-3,korean,797.9137078558473,FZpm4_fbd6P984foOUejWg,https://s3-media2.fl.yelpcdn.com/bphoto/pRGuCc3DNh7s6bNsSjK7wA/o.jpg,False,"{'address1': '22 W 32nd St', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['22 W 32nd St', 'Fl 2', 'New York, NY 10001']}",jongro bbq,$$,4.0,1308,[],https://www.yelp.com/biz/jongro-bbq-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.7475339,-73.9869275,10001
38,dhaba-indian-cuisine-new-york,indpak,386.77827958121634,NgD-6ogFGc_c4z5_Ur4k2g,https://s3-media4.fl.yelpcdn.com/bphoto/HyN6S8IGx5bBpYcrzmW91w/o.jpg,False,"{'address1': '108 Lexington Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['108 Lexington Ave', 'New York, NY 10016']}",dhaba indian cuisine,$$,3.5,1412,"['delivery', 'pickup']",https://www.yelp.com/biz/dhaba-indian-cuisine-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,40.742364,-73.982813,10016
