,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
683,deli-plus-brooklyn-2,delis,1221.9665105030108,rMUb0bVS1RsfwWC0VtSDwQ,https://s3-media2.fl.yelpcdn.com/bphoto/PvWOtywwXgjesoQB5KA4Ig/o.jpg,False,"{'address1': '1164 Broadway', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1164 Broadway', 'Brooklyn, NY 11221']}",deli plus,,4.0,2,[],https://www.yelp.com/biz/deli-plus-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/6/2012,40.692724,-73.928299,11221
684,j-and-c-deli-brooklyn,delis,935.2492578355764,LjfWt5dkhRqxdUdydlDLbQ,https://s3-media1.fl.yelpcdn.com/bphoto/zTZU-wcrR20Avp_46GjPnA/o.jpg,False,"{'address1': '372 Central Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['372 Central Ave', 'Brooklyn, NY 11221']}",j & c deli,,3.0,2,[],https://www.yelp.com/biz/j-and-c-deli-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/12/2015,40.6943,-73.91872,11221
685,madison-coffee-shop-ridgewood,coffee,999.8519515771892,hE4XFYlu-jeglVVfHsiCTQ,,False,"{'address1': '5433 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['5433 Myrtle Ave', 'Ridgewood, NY 11385']}",madison coffee shop,,3.5,2,[],https://www.yelp.com/biz/madison-coffee-shop-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/3/2010,40.6997986,-73.910141,11385
686,franks-coffee-shop-brooklyn,coffee,781.8763644739316,yODnUNmhcDd8EO9YfyfeVg,,False,"{'address1': '435 Menahan St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['435 Menahan St', 'Brooklyn, NY 11237']}",frank's coffee shop,,4.0,1,[],https://www.yelp.com/biz/franks-coffee-shop-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/11/2017,40.7034,-73.912,11237
687,sams-deli-and-grill-brooklyn,bars,502.5733495608132,CedSwAHOKrDT3H7mdYXbeQ,https://s3-media4.fl.yelpcdn.com/bphoto/aUwkjXyFHXFWqNrXIXRcyQ/o.jpg,False,"{'address1': '240 Wilson Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['240 Wilson Ave', 'Brooklyn, NY 11237']}",sam's deli & grill,,3.0,1,[],https://www.yelp.com/biz/sams-deli-and-grill-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/12/2016,40.697923896838,-73.9208929416317,11237
688,palma-restaurant-brooklyn,restaurants,413.9333507553514,YTATF-ZQn4s9j_WYDJbCOQ,,False,"{'address1': '247 Starr St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['247 Starr St', 'Brooklyn, NY 11237']}",palma restaurant,,3.0,1,[],https://www.yelp.com/biz/palma-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/23/2008,40.70602,-73.92242,11237
689,mendoza-deli-brooklyn,delis,1335.5804274053326,gytD-yuqBcf84sNwwzKSrQ,,False,"{'address1': '473 Wilson Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['473 Wilson Ave', 'Brooklyn, NY 11221']}",mendoza deli,,5.0,1,"['pickup', 'delivery']",https://www.yelp.com/biz/mendoza-deli-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/15/2018,40.6929016,-73.911499,11221
690,burma-noodle-bar-brooklyn-4,burmese,208.92259533336608,rdDoEcH_hnUgrSIGnBM6Ow,https://s3-media2.fl.yelpcdn.com/bphoto/KuYa9YAK31mQMPtH_emMZg/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11237']}",burma  noodle  bar,,2.0,1,[],https://www.yelp.com/biz/burma-noodle-bar-brooklyn-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/13/2018,40.70238,-73.91978,11237
691,vanessas-pizza-brooklyn-2,pizza,488.70129312481185,Ok2yyuUyO6bKyKZDQQRuig,,False,"{'address1': '226 Wilson Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['226 Wilson Ave', 'Brooklyn, NY 11237']}",vanessa's pizza,,3.0,1,[],https://www.yelp.com/biz/vanessas-pizza-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/20/2008,40.698036,-73.921463,11237
692,chimi-mundo-brooklyn-2,dominican,1160.560708358374,3Wn2thSXeUQ2AmTYOeVnfg,https://s3-media2.fl.yelpcdn.com/bphoto/ERm2E0M7EKt9JlzWHvf-Rw/o.jpg,False,"{'address1': '664 Knickerbocker Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['664 Knickerbocker Ave', 'Brooklyn, NY 11221']}",chimi mundo,,2.5,6,[],https://www.yelp.com/biz/chimi-mundo-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/15/2016,40.6949420741481,-73.9115872979164,11221
693,gorys-place-new-york,coffee,981.5562639091758,r0ORIv8uK_kR0N57QLebZA,https://s3-media1.fl.yelpcdn.com/bphoto/45bHikVbQlDD9apN-vyZfg/o.jpg,False,"{'address1': '54-33 Myrtle Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['54-33 Myrtle Ave', 'New York, NY 11385']}",gory's place,$,4.0,1,[],https://www.yelp.com/biz/gorys-place-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/23/2016,40.6996939875791,-73.9100990071893,11385
694,taquiera-el-paisa-ii-brooklyn,mexican,135.10980535946302,tfJ7mBlkTSZQoQ3F7KaGpg,,False,"{'address1': '324 Suydam St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['324 Suydam St', 'Brooklyn, NY 11237']}",taquiera el paisa ii,,4.0,2,"['pickup', 'delivery']",https://www.yelp.com/biz/taquiera-el-paisa-ii-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/31/2014,40.7033081,-73.9222031,11237
695,san-miguel-deli-brooklyn,delis,541.4583768740338,TPRUnuA79IavbdHgGCAncw,,False,"{'address1': '83 Wilson Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['83 Wilson Ave', 'Brooklyn, NY 11237']}",san miguel deli,,3.0,1,[],https://www.yelp.com/biz/san-miguel-deli-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/23/2010,40.702018,-73.92752,11237
696,raydan-deli-bushwick,delis,610.8701084479367,qh6o3qew5l4TLdOvV0b7cg,https://s3-media2.fl.yelpcdn.com/bphoto/IjcT3eKjOEGu-1SWAR5VwQ/o.jpg,False,"{'address1': '276 Wilson Ave', 'address2': '', 'address3': '', 'city': 'Bushwick', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['276 Wilson Ave', 'Bushwick, NY 11237']}",raydan deli,$$,3.0,1,[],https://www.yelp.com/biz/raydan-deli-bushwick?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/10/2015,40.6970836111726,-73.919549328877,11237
