,level_0,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
1057,1057,duane-park-manhattan,parks,393.1646110269766,PRr3xLvPk-RvBcUnrllEXA,https://s3-media3.fl.yelpcdn.com/bphoto/MVbm1jz9X0JWJFUNpVn_3A/o.jpg,False,"{'address1': 'Hudson St And Duane St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['Hudson St And Duane St', 'Manhattan, NY 10013']}",duane park,,3.0,4,[],https://www.yelp.com/biz/duane-park-manhattan?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/1/2012,40.7172696,-74.009048,10013
1058,1058,blueberry-fusion-cafe-new-york,cafes,288.0299886251135,4MXuDhNRaA3ID1qB-Cwwpw,https://s3-media1.fl.yelpcdn.com/bphoto/xVy2AuVC647rskvgcLtFOA/o.jpg,False,"{'address1': '200 Church St', 'address2': '', 'address3': 'New York', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['200 Church St', 'New York', 'New York, NY 10013']}",blueberry fusion cafe,,3.5,2,[],https://www.yelp.com/biz/blueberry-fusion-cafe-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/6/2014,40.7162027,-74.006944,10013
1059,1059,koritori-manhattan,korean,530.1325391030357,AOv3W98NlagTNKP2zxKkLQ,https://s3-media3.fl.yelpcdn.com/bphoto/HcnGvldSgMSvaSf5sSIkMg/o.jpg,False,"{'address1': '253 Church St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['253 Church St', 'Manhattan, NY 10013']}",koritori,$,4.5,3,[],https://www.yelp.com/biz/koritori-manhattan?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/4/2012,40.7178612,-74.0053406,10013
1060,1060,emigrants-bank-building-new-york,landmarks,244.34173621805817,0gZbEdzJxtlToqikiKASJg,https://s3-media1.fl.yelpcdn.com/bphoto/tVQK0t5H6sZKFDshB663fA/o.jpg,False,"{'address1': '49-51 Chambers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['49-51 Chambers St', 'New York, NY 10007']}",emigrants bank building,,3.0,2,[],https://www.yelp.com/biz/emigrants-bank-building-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/16/2008,40.714,-74.00514,10007
1061,1061,burger-warrior-new-york-3,foodtrucks,4500.664103394644,WYa38fNdzYuf9MEsl5RaEQ,https://s3-media4.fl.yelpcdn.com/bphoto/hfFxsEcAIxJ_GIh7Jz5wGw/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10001']}",burger warrior,$,3.0,12,[],https://www.yelp.com/biz/burger-warrior-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/10/2016,40.750244140625,-73.9970245361328,10001
1062,1062,joes-gourmet-deli-and-grocery-new-york,delis,236.06344508961465,sKcUesnT7THs4j_UdJn3ug,https://s3-media2.fl.yelpcdn.com/bphoto/fjcbVV3fZ5Pf1Ga5VIUB0A/o.jpg,False,"{'address1': '104 Duane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['104 Duane St', 'New York, NY 10007']}",joe's gourmet deli and grocery,$$,2.5,3,[],https://www.yelp.com/biz/joes-gourmet-deli-and-grocery-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/13/2009,40.71532,-74.00623,10007
1063,1063,coffee-cart-manhattan-4,coffee,283.79687757748286,VlOzcSn36laXFA-c2geXPw,,False,"{'address1': 'Broadway And Duane', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['Broadway And Duane', 'Manhattan, NY 10007']}",coffee cart,,4.0,1,[],https://www.yelp.com/biz/coffee-cart-manhattan-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/23/2010,40.71523,-74.00542,10007
1064,1064,gray-fox-guiding-company-brooklyn,hiking,8719.541537523382,2TNL4yb1MOgPQDQRBSUudA,https://s3-media1.fl.yelpcdn.com/bphoto/5YdV5vPLMkf1MCglfMgP2A/o.jpg,False,"{'address1': '2022 Beverley Rd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['2022 Beverley Rd', 'Brooklyn, NY 11226']}",gray fox guiding company,,5.0,3,[],https://www.yelp.com/biz/gray-fox-guiding-company-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/16/2015,40.644756,-73.95919,11226
1065,1065,la-cucina-gourmet-new-york,delis,218.3387198345689,oc26gKrR644sY-ZT6qjAgg,,False,"{'address1': '291 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['291 Broadway', 'New York, NY 10007']}",la cucina gourmet,$$,2.5,4,[],https://www.yelp.com/biz/la-cucina-gourmet-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/9/2008,40.714954,-74.00608,10007
1066,1066,neighborhood-gourmet-eatery-new-york,sandwiches,593.634183549238,sVoW4CXYNNlgzT5hZ6_QUg,https://s3-media1.fl.yelpcdn.com/bphoto/kNiCI2QLXBDgO2iEB_bdAw/o.jpg,False,"{'address1': '275 Church St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['275 Church St', 'New York, NY 10013']}",neighborhood gourmet eatery,$$,3.0,4,[],https://www.yelp.com/biz/neighborhood-gourmet-eatery-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/25/2006,40.718475,-74.004814,10013
1067,1067,kiran-continental-indian-cuisine-new-york,indpak,103.85121317859026,pzVUUB9bXZMK8KvRLOoUWg,,False,"{'address1': '94 Chambers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['94 Chambers St', 'New York, NY 10007']}",kiran continental indian cuisine,$$,3.0,1,[],https://www.yelp.com/biz/kiran-continental-indian-cuisine-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/19/2008,40.71463,-74.00752,10007
1068,1068,dunkin-donuts-new-york-26,donuts,157.86547967134268,l2mA99AcpY6DAHZUMUNxKQ,,False,"{'address1': '1593 1st Ave', 'address2': '', 'address3': 'corner of 1st Ave & 83rd St', 'city': 'New York', 'zip_code': '10184', 'country': 'US', 'state': 'NY', 'display_address': ['1593 1st Ave', 'corner of 1st Ave & 83rd St', 'New York, NY 10184']}",dunkin' donuts,$,1.5,3,[],https://www.yelp.com/biz/dunkin-donuts-new-york-26?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/9/2007,40.71424,-74.00642,10184
1069,1069,lee-young-hee-korea-museum-new-york,museums,157.86547967134268,UpgjmYfaeSDTvZ_wG-T8-A,,False,"{'address1': '2 West 32 St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10079', 'country': 'US', 'state': 'NY', 'display_address': ['2 West 32 St', 'New York, NY 10079']}",lee young hee korea museum,,3.0,1,[],https://www.yelp.com/biz/lee-young-hee-korea-museum-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/15/2012,40.71424,-74.00642,10079
1070,1070,giorgios-pizzeria-new-york,pizza,153.22168246044038,r8DIK2zoImcia1tx3L4s2g,https://s3-media1.fl.yelpcdn.com/bphoto/A6dJmZNh8pWou3qJvxgXlw/o.jpg,False,"{'address1': '122 Chambers St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['122 Chambers St', 'New York, NY 10007']}",giorgio's pizzeria,,2.0,2,[],https://www.yelp.com/biz/giorgios-pizzeria-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/26/2017,40.71517,-74.00873,10007
1071,1071,agi-japanese-restaurant-new-york,japanese,169.82818929572056,IdnkN6m6QERMcPv7_gd6dg,,False,"{'address1': '63 Reade St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['63 Reade St', 'New York, NY 10007']}",agi japanese restaurant,,2.0,1,[],https://www.yelp.com/biz/agi-japanese-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/23/2008,40.7148315,-74.0065651,10007
1072,1072,tastalu-panini-new-york,italian,122.54442154796685,_4z9FX7X_fwPVbO3TOLurQ,https://s3-media3.fl.yelpcdn.com/bphoto/ne098hXnen0jGA2_dq7DTw/o.jpg,False,"{'address1': '10th Ave 16th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['10th Ave 16th St', 'New York, NY 10011']}",tastalu panini,,5.0,1,[],https://www.yelp.com/biz/tastalu-panini-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/16/2018,40.7145500183105,-74.0071411132812,10011
1073,1073,asaka-sushi-new-york,sushi,357.6869498674342,FLM5Cqc_8Ht6jmrwWg0VhQ,https://s3-media4.fl.yelpcdn.com/bphoto/km9FCAhCyL7YONLI3SEnEg/o.jpg,False,"{'address1': '321 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['321 Broadway', 'New York, NY 10007']}",asaka sushi,$$,1.5,3,[],https://www.yelp.com/biz/asaka-sushi-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/31/2012,40.7160492,-74.0051193,10007
1074,1074,cafe-lafayette-new-york-3,breakfast_brunch,643.0494787222693,Hskf7Hd7EkgBMDxrvG54fg,,False,"{'address1': '80 Lafayette Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['80 Lafayette Ave', 'New York, NY 10013']}",cafe lafayette,$$,2.5,3,[],https://www.yelp.com/biz/cafe-lafayette-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/10/2017,40.6869773864746,-73.9747314453125,10013
1075,1075,the-tribeca-bridge-new-york,landmarks,674.2195360578257,SMywp1Ano5HnK2yx74s8Tg,https://s3-media3.fl.yelpcdn.com/bphoto/aWWGCI2YU1Tw9NMfe8opWQ/o.jpg,False,"{'address1': '345 Chambers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10282', 'country': 'US', 'state': 'NY', 'display_address': ['345 Chambers St', 'New York, NY 10282']}",the tribeca bridge,,2.5,3,[],https://www.yelp.com/biz/the-tribeca-bridge-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/22/2010,40.718013,-74.013839,10282
1076,1076,acapulco-fajita-tex-mexican-express-new-york,salad,169.82818929572056,4Em2pbpmD9qoTRlTTeCphw,,False,"{'address1': '63 Reade St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['63 Reade St', 'New York, NY 10007']}",acapulco fajita tex-mexican express,,1.0,2,"['pickup', 'delivery']",https://www.yelp.com/biz/acapulco-fajita-tex-mexican-express-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/7/2014,40.7148323,-74.0065613,10007
1077,1077,new-york-chapter-adirondack-mountain-club-new-york,hiking,157.86547967134268,18xWkl2wsjTOj8Rkq0P6vg,,False,"{'address1': '802 W 190th St', 'address2': '', 'address3': 'Ste 1 F', 'city': 'New York', 'zip_code': '10040', 'country': 'US', 'state': 'NY', 'display_address': ['802 W 190th St', 'Ste 1 F', 'New York, NY 10040']}",new york chapter adirondack mountain club,,5.0,1,[],https://www.yelp.com/biz/new-york-chapter-adirondack-mountain-club-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/7/2013,40.71424,-74.00642,10040
1078,1078,darlene-new-york,spanish,502.2403723721941,boAhj2syzMciYj6eKKTWqw,,False,"{'address1': '251 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['251 Church St', 'New York, NY 10013']}",darlene,,2.5,2,[],https://www.yelp.com/biz/darlene-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/13/2007,40.71782,-74.00547,10013
1079,1079,whipped-pastry-boutique-brooklyn,bakeries,3734.7291261779574,FS93sUIA1kptTj5DuIxKUQ,https://s3-media1.fl.yelpcdn.com/bphoto/wNUbOjdzve4i7mkZBK06ng/o.jpg,False,"{'address1': '37 Richards St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['37 Richards St', 'Brooklyn, NY 11231']}",whipped pastry boutique,,4.0,4,[],https://www.yelp.com/biz/whipped-pastry-boutique-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/22/2013,40.6802299,-74.0065178,11231
1080,1080,mr-skewer-and-co-new-york-2,brazilian,520.47298564224,gfQ-r520Oav74_dXUdgj7Q,,False,"{'address1': '352 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['352 Broadway', 'New York, NY 10011']}",mr skewer & co,,2.0,3,[],https://www.yelp.com/biz/mr-skewer-and-co-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/16/2008,40.7169132,-74.0037184,10011
1081,1081,creative-juice-new-york-2,coffee,116.50204562979691,BUonlOKmc6LpOq0gEsl-Pg,https://s3-media1.fl.yelpcdn.com/bphoto/JwJ4An-Lgc4QeM3BupkPVw/o.jpg,False,"{'address1': '54 Murray St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['54 Murray St', 'New York, NY 10007']}",creative juice,$$,1.0,1,[],https://www.yelp.com/biz/creative-juice-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/17/2015,40.7140762495854,-74.0095285870574,10007
1082,1082,pedestrian-walkway-new-york,landmarks,467.51518809770164,M8d_4Klu6O1afKJJ3QOMow,https://s3-media1.fl.yelpcdn.com/bphoto/9W9isTGRNrUQQscPKTfz_w/o.jpg,False,"{'address1': 'West St & Vesey St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10080', 'country': 'US', 'state': 'NY', 'display_address': ['West St & Vesey St', 'New York, NY 10080']}",pedestrian walkway,,3.0,2,[],https://www.yelp.com/biz/pedestrian-walkway-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/19/2012,40.7136803,-74.0137482,10080
1083,1083,quiznos-new-york-18,hotdogs,103.36040580127676,2JAoFi1nu3xlrdNzW5FLMQ,,False,"{'address1': '84 Chambers St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['84 Chambers St', 'New York, NY 10007']}",quiznos,$,1.0,1,[],https://www.yelp.com/biz/quiznos-new-york-18?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/8/2014,40.7143517,-74.0070343,10007
1084,1084,squirrels-new-york,parks,157.86547967134268,dgp_Efaqx4Ylslzomdn4LA,https://s3-media2.fl.yelpcdn.com/bphoto/U8VCM9Osvq8gvkr2E7rTGA/o.jpg,False,"{'address1': 'Any Park', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10079', 'country': 'US', 'state': 'NY', 'display_address': ['Any Park', 'New York, NY 10079']}",squirrels,,1.0,1,[],https://www.yelp.com/biz/squirrels-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/5/2008,40.71424,-74.00642,10079
1085,1085,tribeca-dinner-new-york,australian,480.3886444164626,yqr-BpYSnCsA6zLWDzMDHg,https://s3-media2.fl.yelpcdn.com/bphoto/CWGE4k422DYhuwJP_74n9w/o.jpg,False,"{'address1': '310 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['310 Greenwich St', 'New York, NY 10013']}",tribeca dinner,$$,3.0,1,[],https://www.yelp.com/biz/tribeca-dinner-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/26/2015,40.7175924405212,-74.0109108723513,10013
1086,1086,finns-fish-market-pub-new-york,seafood,77.34261596010198,cjI4WKT9mF6C37lVK8UERA,,False,"{'address1': 'S St Seaport', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['S St Seaport', 'Fl 3', 'New York, NY 10007']}",finn's fish market pub,,4.0,1,[],https://www.yelp.com/biz/finns-fish-market-pub-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/15/2012,40.7144762847093,-74.0083694458008,10007
1087,1087,casa-loca-new-york,mexican,157.86547967134268,1rof4QGQD55CRqdYuyTGLg,,False,"{'address1': '171 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['171 Ave A', 'New York, NY 10011']}",casa loca,,1.0,2,"['pickup', 'delivery']",https://www.yelp.com/biz/casa-loca-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/25/2013,40.71424,-74.00642,10011
1088,1088,that-subway-busker-with-the-pan-flute-new-york,localflavor,157.86547967134268,9f8REmH25MfNramdQKUZVg,,False,"{'address1': 'Various Subway Platforms', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10079', 'country': 'US', 'state': 'NY', 'display_address': ['Various Subway Platforms', 'New York, NY 10079']}",that subway busker with the pan flute,,1.0,1,[],https://www.yelp.com/biz/that-subway-busker-with-the-pan-flute-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/1/2008,40.71424,-74.00642,10079
1089,1089,ps-234-dog-run-manhattan,dog_parks,359.4343722197491,5rFgjt1A-Hf0m151irTlyg,https://s3-media1.fl.yelpcdn.com/bphoto/5ix3cF-0QNfKYWKNEdtDWA/o.jpg,False,"{'address1': '300 Greenwich St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['300 Greenwich St', 'Manhattan, NY 10007']}",ps 234 dog run,,2.0,1,[],https://www.yelp.com/biz/ps-234-dog-run-manhattan?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/25/2011,40.7165645019837,-74.0109485561507,10007
1090,1090,dominic-new-york,restaurants,556.1209810454075,OZocHeUVBG_vGNpY4_ieyQ,,False,"{'address1': '349 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['349 Greenwich St', 'New York, NY 10013']}",dominic,,3.0,1,[],https://www.yelp.com/biz/dominic-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/6/2007,40.718563,-74.010101,10013
1091,1091,storm-king-adventure-tours-cornwall-on-hudson,tours,81163.54421134801,e7Q4CtT0WzFimC300WkKzA,https://s3-media2.fl.yelpcdn.com/bphoto/4c0FSObdRf4XPsufgb5FPQ/o.jpg,False,"{'address1': '178 Hudson St', 'address2': None, 'address3': None, 'city': 'Cornwall On Hudson', 'zip_code': '12520', 'country': 'US', 'state': 'NY', 'display_address': ['178 Hudson St', 'Cornwall On Hudson, NY 12520']}",storm king adventure tours,,4.5,23,[],https://www.yelp.com/biz/storm-king-adventure-tours-cornwall-on-hudson?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/14/2012,41.44377,-74.00905,12520
1092,1092,lochmere-golf-y-country-club-restaurant-new-york,newamerican,157.86547967134268,sSoK_XztabM8Vq8F97pQFA,,False,"{'address1': '360 Laconia Rd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '03276', 'country': 'US', 'state': 'NY', 'display_address': ['360 Laconia Rd', 'New York, NY 03276']}",lochmere golf y country club restaurant,$$,2.0,1,[],https://www.yelp.com/biz/lochmere-golf-y-country-club-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/4/2013,40.71424,-74.00642,03276
1093,1093,best-of-new-york-new-york,museums,157.86547967134268,TUGipQNVYA7a1-lNaC8eUA,,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY']}",best of new york,,1.0,1,[],https://www.yelp.com/biz/best-of-new-york-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/28/2012,,,
1094,1094,halal-food-brooklyn,foodtrucks,5365.717341793216,0u_GmW_1WsZ1T5U4qvq5ug,https://s3-media2.fl.yelpcdn.com/bphoto/Bo4aH9uX7s7rINxUOYXvWw/o.jpg,False,"{'address1': 'Graham Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['Graham Ave', 'Brooklyn, NY 11211']}",halal food,,4.0,1,[],https://www.yelp.com/biz/halal-food-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/7/2016,40.715504,-73.944574,11211
1095,1095,sofias-theatre-district-new-york,italian,385.672156134563,iS88o9-qzVhpKF1E3qbdtg,,False,"{'address1': '221 W 46th St', 'address2': '', 'address3': 'In the Hotel Edison', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['221 W 46th St', 'In the Hotel Edison', 'New York, NY 10036']}",sofias theatre district,$$$,1.0,1,[],https://www.yelp.com/biz/sofias-theatre-district-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/30/2012,40.7149967390641,-74.00390625,10036
1096,1096,subway-new-york-239,hotdogs,409.24222966916216,6XAJEUfXDkWCBxAJTQSZxQ,,False,"{'address1': '89 Worth St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['89 Worth St', 'New York, NY 10013']}",subway,,1.0,1,[],https://www.yelp.com/biz/subway-new-york-239?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/9/2009,40.7164726406336,-74.0048296004534,10013
1097,1097,sisig-city-staten-island,filipino,12476.388720347366,PEeoyqiSGpWpZ9hOMyibvw,https://s3-media4.fl.yelpcdn.com/bphoto/bfwDqJ0D98QKcnl1jREP8w/o.jpg,False,"{'address1': '556 Tompkins Ave', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10305', 'country': 'US', 'state': 'NY', 'display_address': ['556 Tompkins Ave', 'Staten Island, NY 10305']}",sisig city,$$$$,2.5,2,['pickup'],https://www.yelp.com/biz/sisig-city-staten-island?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/17/2018,40.6123893,-74.0715145,10305
