,level_0,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,category,latitude,longitude,zipcode
806,907,asian-moon-garden-city,11370.559290845205,0O779I5YqGvbxT1QPfe0eQ,https://s3-media1.fl.yelpcdn.com/bphoto/1bor6R8VO39KFZ4__Sjx1w/o.jpg,False,"{'address1': '825 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Garden City', 'zip_code': '11530', 'country': 'US', 'state': 'NY', 'display_address': ['825 Franklin Ave', 'Garden City, NY 11530']}",asian moon,$$,3.5,106,[],https://www.yelp.com/biz/asian-moon-garden-city?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,asianfusion,40.7270143926144,-73.6345727741718,11530
807,908,stevens-pasta-long-beach,10191.694057935132,aFDNfhJqroAs-b1P9ZboEQ,https://s3-media2.fl.yelpcdn.com/bphoto/u7Mo-30rYmn3LH2UApbCbQ/o.jpg,False,"{'address1': '150 E Park Ave', 'address2': '', 'address3': None, 'city': 'Long Beach', 'zip_code': '11561', 'country': 'US', 'state': 'NY', 'display_address': ['150 E Park Ave', 'Long Beach, NY 11561']}",steven's pasta,,4.5,23,[],https://www.yelp.com/biz/stevens-pasta-long-beach?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,40.58815,-73.65951,11561
808,909,china-buffet-king-valley-stream,2832.787235331731,E38Ozd_hRo7sy88iN3GRVQ,https://s3-media1.fl.yelpcdn.com/bphoto/RWsjC5rB1jMS2FE_XBghrA/o.jpg,False,"{'address1': '160 W Merrick Rd', 'address2': '', 'address3': '', 'city': 'Valley Stream', 'zip_code': '11580', 'country': 'US', 'state': 'NY', 'display_address': ['160 W Merrick Rd', 'Valley Stream, NY 11580']}",china buffet king,$$,2.5,48,[],https://www.yelp.com/biz/china-buffet-king-valley-stream?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.6662084771889,-73.703284751275,11580
809,910,bellas-place-restaurant-jamaica,8033.048337981679,OGM4aom3HmTGV10WN_zW1w,https://s3-media3.fl.yelpcdn.com/bphoto/FCct12jE9yGAliGK8dP4TA/o.jpg,False,"{'address1': '87-77 Sutphin Blvd', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['87-77 Sutphin Blvd', 'Jamaica, NY 11435']}",bella's place restaurant,$,4.0,36,[],https://www.yelp.com/biz/bellas-place-restaurant-jamaica?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,40.7051440103469,-73.8093066215515,11435
810,911,rakang-long-beach,8973.088714943071,Fz4iWaJbIDpyOANqYNyqxQ,https://s3-media2.fl.yelpcdn.com/bphoto/FAEfQWzCvtphGgdZ3Axo5w/o.jpg,False,"{'address1': '895 W Beech St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '11561', 'country': 'US', 'state': 'NY', 'display_address': ['895 W Beech St', 'Long Beach, NY 11561']}",rakang,$$,4.0,70,"['pickup', 'delivery']",https://www.yelp.com/biz/rakang-long-beach?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,thai,40.5860980355594,-73.6913523509751,11561
811,912,sushi-ya-garden-city,11457.30533246085,61xewXCdTU4KIMWkq637dg,https://s3-media2.fl.yelpcdn.com/bphoto/HQoRQSoOq-vvduiBXEDOkQ/o.jpg,False,"{'address1': '949 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Garden City', 'zip_code': '11530', 'country': 'US', 'state': 'NY', 'display_address': ['949 Franklin Ave', 'Garden City, NY 11530']}",sushi ya,$$,3.5,103,"['pickup', 'delivery']",https://www.yelp.com/biz/sushi-ya-garden-city?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,japanese,40.7289744,-73.6351971,11530
812,913,white-castle-lynbrook-l-i,5271.061750668746,L0fChcUgiCZ4cwUyNc7eVQ,https://s3-media2.fl.yelpcdn.com/bphoto/2zH1YT58wk1eySfMyGtD2w/o.jpg,False,"{'address1': '490 Sunrise Hwy', 'address2': '', 'address3': '', 'city': 'Lynbrook L.I.', 'zip_code': '11563', 'country': 'US', 'state': 'NY', 'display_address': ['490 Sunrise Hwy', 'Lynbrook L.I., NY 11563']}",white castle,$,3.5,34,"['pickup', 'delivery']",https://www.yelp.com/biz/white-castle-lynbrook-l-i?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,burgers,40.65545,-73.67354,11563
813,914,redwood-deli-forest-hills-78,10207.434123835445,7jA9pwiQfWE9fXXoi8Hbqg,https://s3-media4.fl.yelpcdn.com/bphoto/MdmjrpV5d3sPSFTAJZMV3Q/o.jpg,False,"{'address1': '118-18 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['118-18 Queens Blvd', 'Forest Hills, NY 11375']}",redwood deli,$,3.5,117,"['pickup', 'delivery']",https://www.yelp.com/biz/redwood-deli-forest-hills-78?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,burgers,40.714732,-73.832158,11375
814,915,roti-road-house-cafe-jamaica-2,3295.9891679516973,H8zqIl_ZsXbSelLOvTC_8w,https://s3-media2.fl.yelpcdn.com/bphoto/hGpZXWhV6zrgA6rxJVo-5Q/o.jpg,False,"{'address1': '129-32B Merrick Blvd', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11434', 'country': 'US', 'state': 'NY', 'display_address': ['129-32B Merrick Blvd', 'Jamaica, NY 11434']}",roti road house cafe,$$,3.0,32,[],https://www.yelp.com/biz/roti-road-house-cafe-jamaica-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,juicebars,40.6802629,-73.763363,11434
815,916,rockaway-beach-bakery-far-rockaway,10319.83681844924,5_td12Bpe3Rk6DVVvgZDTw,https://s3-media4.fl.yelpcdn.com/bphoto/t43vZrHA2knQRlChwR3xaA/o.jpg,False,"{'address1': '87-10 Rockaway Beach Blvd', 'address2': None, 'address3': '', 'city': 'Far Rockaway', 'zip_code': '11693', 'country': 'US', 'state': 'NY', 'display_address': ['87-10 Rockaway Beach Blvd', 'Far Rockaway, NY 11693']}",rockaway beach bakery,$$,4.5,31,[],https://www.yelp.com/biz/rockaway-beach-bakery-far-rockaway?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,40.58763,-73.8125699,11693
816,917,lucys-asian-kitchen-jamaica,4247.436689740958,mx4RsihuvH8ysNaCVpQs6g,https://s3-media2.fl.yelpcdn.com/bphoto/WdIMM8AMquVO97nIg6Tpxg/o.jpg,False,"{'address1': 'Terminal 5', 'address2': '', 'address3': 'John F. Kennedy Airport', 'city': 'Jamaica', 'zip_code': '11422', 'country': 'US', 'state': 'NY', 'display_address': ['Terminal 5', 'John F. Kennedy Airport', 'Jamaica, NY 11422']}",lucy's asian kitchen,$$,2.5,78,[],https://www.yelp.com/biz/lucys-asian-kitchen-jamaica?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,asianfusion,40.6438633299947,-73.7813438548279,11422
817,918,the-beach-house-long-beach-2,8984.88388095053,SfGQxDViGe2maX0ni6A2Ug,https://s3-media2.fl.yelpcdn.com/bphoto/_47ifXk6uaLbT3LyLWC1lw/o.jpg,False,"{'address1': '906 W Beech St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '11561', 'country': 'US', 'state': 'NY', 'display_address': ['906 W Beech St', 'Long Beach, NY 11561']}",the beach house,$$,3.5,106,[],https://www.yelp.com/biz/the-beach-house-long-beach-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,newamerican,40.58582,-73.69186,11561
818,919,ho-wan-restaurant-richmond-hill,8539.51966405955,v5CsUc6pr7foHWsoQ0Y36Q,https://s3-media2.fl.yelpcdn.com/bphoto/RYblvTBDIx8hN_NWGwQaqQ/o.jpg,False,"{'address1': '111-05 Liberty Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11419', 'country': 'US', 'state': 'NY', 'display_address': ['111-05 Liberty Ave', 'Richmond Hill, NY 11419']}",ho wan restaurant,$$,3.5,81,"['pickup', 'delivery']",https://www.yelp.com/biz/ho-wan-restaurant-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.68508,-73.83095,11419
819,920,tu-casa-restaurant-express-richmond-hill,9939.233341824129,yrgTcmqPDgtRdJ3xs4YhrA,https://s3-media3.fl.yelpcdn.com/bphoto/JiLnjqV6dkmqD39t3aC6ZA/o.jpg,False,"{'address1': '116-35 Metropolitan Ave', 'address2': '', 'address3': None, 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['116-35 Metropolitan Ave', 'Richmond Hill, NY 11418']}",tu casa restaurant express,$$,3.5,89,"['pickup', 'delivery']",https://www.yelp.com/biz/tu-casa-restaurant-express-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,latin,40.7072076241982,-73.8351361769242,11418
820,921,cheng-du-franklin-square,7333.911210087018,98aimQGjr17GaV6A2cAb5Q,https://s3-media2.fl.yelpcdn.com/bphoto/xv5_Ej-JuxzuMAwQjCXZMQ/o.jpg,False,"{'address1': '947 Hempstead Turnpike', 'address2': 'Ste 949', 'address3': None, 'city': 'Franklin Square', 'zip_code': '11010', 'country': 'US', 'state': 'NY', 'display_address': ['947 Hempstead Turnpike', 'Ste 949', 'Franklin Square, NY 11010']}",cheng du,,4.0,27,[],https://www.yelp.com/biz/cheng-du-franklin-square?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.7071541687349,-73.6752504855394,11010
821,922,ripleys-believe-it-or-not-time-square-new-york,23948.772389818994,QrFslJ21V5msantuVrqeeQ,https://s3-media1.fl.yelpcdn.com/bphoto/BS2Ia4SjC0YKd_JDXmLkcA/o.jpg,False,"{'address1': '234 W 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['234 W 42nd St', 'New York, NY 10036']}",ripley's believe it or not! time square,,3.5,246,[],https://www.yelp.com/biz/ripleys-believe-it-or-not-time-square-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,museums,40.7567195290979,-73.988980435962,10036
822,923,the-upper-crust-cedarhurst,4421.409743453809,bF3Thay77OfyDNHziOw3Aw,https://s3-media2.fl.yelpcdn.com/bphoto/ZO8b0iUoy0N9dBhv7sTS4A/o.jpg,False,"{'address1': '442 Central Ave', 'address2': '', 'address3': '', 'city': 'Cedarhurst', 'zip_code': '11516', 'country': 'US', 'state': 'NY', 'display_address': ['442 Central Ave', 'Cedarhurst, NY 11516']}",the upper crust,$$,3.5,33,[],https://www.yelp.com/biz/the-upper-crust-cedarhurst?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.6204508348948,-73.7257817423368,11516
823,924,woodro-kosher-delicatessen-and-restaurant-hewlett-2,3768.250096685285,WpF3o5MOlNsa-6I27Yx5xw,https://s3-media2.fl.yelpcdn.com/bphoto/GAfW743yZB4rKA614bxCeQ/o.jpg,False,"{'address1': '1443 Broadway', 'address2': '', 'address3': None, 'city': 'Hewlett', 'zip_code': '11557', 'country': 'US', 'state': 'NY', 'display_address': ['1443 Broadway', 'Hewlett, NY 11557']}",woodro kosher delicatessen & restaurant,$$,3.5,34,[],https://www.yelp.com/biz/woodro-kosher-delicatessen-and-restaurant-hewlett-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,kosher,40.6424102,-73.6968824,11557
824,925,cobblestones-pub-forest-hills,10260.178716231094,Xkz2uUnAM2ckYIUqxI0NPw,https://s3-media1.fl.yelpcdn.com/bphoto/81ku0r65VcZEPQI0kU7a6A/o.jpg,False,"{'address1': '11718 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['11718 Queens Blvd', 'Forest Hills, NY 11375']}",cobblestone's pub,$$,3.0,137,"['pickup', 'delivery']",https://www.yelp.com/biz/cobblestones-pub-forest-hills?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,tradamerican,40.7150622,-73.8327231,11375
825,926,eastern-meat-farms-franklin-square,5312.7679014532505,wSKD6c2bkpeAvefB1TLVpg,https://s3-media1.fl.yelpcdn.com/bphoto/K1KQWRf58EvA0KjJ6X5Yqg/o.jpg,False,"{'address1': '721 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Franklin Square', 'zip_code': '11010', 'country': 'US', 'state': 'NY', 'display_address': ['721 Franklin Ave', 'Franklin Square, NY 11010']}",eastern meat farms,$$,4.0,25,[],https://www.yelp.com/biz/eastern-meat-farms-franklin-square?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,meats,40.68845,-73.6855,11010
826,927,lucky-bar-13-franklin-square,7910.215154237365,E7KINXPzC0S8rnrcocRjYQ,https://s3-media2.fl.yelpcdn.com/bphoto/OOwtZIaMkQIQpxEwrLuYLQ/o.jpg,False,"{'address1': '677 Hempstead Tpke', 'address2': '', 'address3': '', 'city': 'Franklin Square', 'zip_code': '11010', 'country': 'US', 'state': 'NY', 'display_address': ['677 Hempstead Tpke', 'Franklin Square, NY 11010']}",lucky bar 13,$$,4.5,33,[],https://www.yelp.com/biz/lucky-bar-13-franklin-square?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bars,40.706504,-73.664962,11010
827,928,poor-freddies-rib-shack-jamaica-2,5566.99503607201,9aBSJeImFjXrvKF6sFxzpQ,https://s3-media2.fl.yelpcdn.com/bphoto/yPXIoaPczD8b5BZVw2HzaQ/o.jpg,False,"{'address1': '15706 Linden Blvd', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['15706 Linden Blvd', 'Jamaica, NY 11435']}",poor freddie's rib shack,$$,3.0,70,[],https://www.yelp.com/biz/poor-freddies-rib-shack-jamaica-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,soulfood,40.687739,-73.789967,11435
828,929,pizza-plus-elmont,4364.431461602878,GGMpk6oZ-xiHbsLponPmFA,https://s3-media1.fl.yelpcdn.com/bphoto/5QYni6oO3d6b-XE-sut2Uw/o.jpg,False,"{'address1': '15 Village Ave', 'address2': '', 'address3': None, 'city': 'Elmont', 'zip_code': '11003', 'country': 'US', 'state': 'NY', 'display_address': ['15 Village Ave', 'Elmont, NY 11003']}",pizza plus,,4.5,13,"['pickup', 'delivery']",https://www.yelp.com/biz/pizza-plus-elmont?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.6957657763143,-73.7155242064038,11003
829,930,orchid-garden-city,11258.636306744516,gbvmwaMk8iQ-OTwlh5woaQ,https://s3-media4.fl.yelpcdn.com/bphoto/ppIcvuUOULieM_HiDxHZdA/o.jpg,False,"{'address1': '730 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Garden City', 'zip_code': '11530', 'country': 'US', 'state': 'NY', 'display_address': ['730 Franklin Ave', 'Garden City, NY 11530']}",orchid,$$,3.5,95,[],https://www.yelp.com/biz/orchid-garden-city?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.726032490345,-73.634726727069,11530
830,931,guac-shop-mexican-grill-garden-city,11069.317871239617,DpMW8y16U8f8czGKLhDMEA,https://s3-media3.fl.yelpcdn.com/bphoto/NoRBikzRmSd5fC4nV1IqMQ/o.jpg,False,"{'address1': '160 7th St', 'address2': '', 'address3': None, 'city': 'Garden City', 'zip_code': '11530', 'country': 'US', 'state': 'NY', 'display_address': ['160 7th St', 'Garden City, NY 11530']}",guac shop mexican grill,$$,4.0,48,[],https://www.yelp.com/biz/guac-shop-mexican-grill-garden-city?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,40.724738,-73.636219,11530
831,932,olivetto-pizzeria-franklin-square,7745.065272083371,K763hK1qiSdcj6-fRG7ruA,https://s3-media3.fl.yelpcdn.com/bphoto/tYYfjZkV9pYYEL7uuyQjgA/o.jpg,False,"{'address1': '190 New Hyde Park Rd', 'address2': None, 'address3': '', 'city': 'Franklin Square', 'zip_code': '11010', 'country': 'US', 'state': 'NY', 'display_address': ['190 New Hyde Park Rd', 'Franklin Square, NY 11010']}",olivetto pizzeria,$$,4.0,41,[],https://www.yelp.com/biz/olivetto-pizzeria-franklin-square?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,40.7128035,-73.6767497,11010
832,933,puerto-plata-restaurant-jamaica-2,7549.6720033322035,uAS5ASsS9CjoMLGRYWGvAg,https://s3-media2.fl.yelpcdn.com/bphoto/9Baq11zydi-X-zT0p4IZtA/o.jpg,False,"{'address1': '14919 Jamaica Ave', 'address2': None, 'address3': None, 'city': 'Jamaica', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['14919 Jamaica Ave', 'Jamaica, NY 11435']}",puerto plata restaurant,$,4.0,33,[],https://www.yelp.com/biz/puerto-plata-restaurant-jamaica-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,dominican,40.702244,-73.805026,11435
833,934,the-fat-cardinal-provisions-far-rockaway,10565.576714284158,M9T-MvCybPklHR31sea4bA,https://s3-media1.fl.yelpcdn.com/bphoto/J3v_TySJY2x4RskDhzV93A/o.jpg,False,"{'address1': '196 Beach 92nd St', 'address2': None, 'address3': '', 'city': 'Far Rockaway', 'zip_code': '11693', 'country': 'US', 'state': 'NY', 'display_address': ['196 Beach 92nd St', 'Far Rockaway, NY 11693']}",the fat cardinal provisions,,5.0,15,"['pickup', 'delivery']",https://www.yelp.com/biz/the-fat-cardinal-provisions-far-rockaway?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,40.58635,-73.81522,11693
834,935,larosas-pizzeria-restaurant-west-hempstead-2,8377.917091410605,eemJKVAXe-RtGro43IG4aA,https://s3-media1.fl.yelpcdn.com/bphoto/leqSwuIEevfp18qAO-WuyQ/o.jpg,False,"{'address1': '504 Hempstead Tpke', 'address2': '', 'address3': '', 'city': 'West Hempstead', 'zip_code': '11552', 'country': 'US', 'state': 'NY', 'display_address': ['504 Hempstead Tpke', 'West Hempstead, NY 11552']}",larosa's pizzeria restaurant,$$,4.0,59,[],https://www.yelp.com/biz/larosas-pizzeria-restaurant-west-hempstead-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.7059295,-73.6583266,11552
835,936,starbucks-kew-gardens-2,10169.31368149266,AnzD5nVvjYvD-tNncCHV5A,https://s3-media1.fl.yelpcdn.com/bphoto/wVhb-pEa5MojBOV22j9F9w/o.jpg,False,"{'address1': '118-24 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Kew Gardens', 'zip_code': '11415', 'country': 'US', 'state': 'NY', 'display_address': ['118-24 Queens Blvd', 'Kew Gardens, NY 11415']}",starbucks,$$,3.5,83,[],https://www.yelp.com/biz/starbucks-kew-gardens-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,40.7144085972384,-73.8319127000003,11415
836,937,cinellis-pizza-franklin-square,6897.773149663998,t0dI1YBEYdFf5UEhWVbCIw,https://s3-media2.fl.yelpcdn.com/bphoto/XUu8E8gOxWGVuv8-jBjVww/o.jpg,False,"{'address1': '1195 Hempstead Tpke', 'address2': '', 'address3': '', 'city': 'Franklin Square', 'zip_code': '11010', 'country': 'US', 'state': 'NY', 'display_address': ['1195 Hempstead Tpke', 'Franklin Square, NY 11010']}",cinelli's pizza,$$,4.0,41,[],https://www.yelp.com/biz/cinellis-pizza-franklin-square?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.70808,-73.68447,11010
837,938,lealtà-atlantic-beach-2,7821.4484036384265,qibfw4ydtW7o0RJN6jx85Q,https://s3-media4.fl.yelpcdn.com/bphoto/NdcQ8c8r0Y91bs57vNBZ7g/o.jpg,False,"{'address1': '1846 Park St', 'address2': '', 'address3': None, 'city': 'Atlantic Beach', 'zip_code': '11509', 'country': 'US', 'state': 'NY', 'display_address': ['1846 Park St', 'Atlantic Beach, NY 11509']}",lealtà,$$$,4.0,25,[],https://www.yelp.com/biz/lealt%C3%A0-atlantic-beach-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,40.589351,-73.729209,11509
838,939,goodys-bbq-chicken-and-ribs-arverne-2,9195.928549042072,KNHs9DqwaLobo1xGe9HZBg,https://s3-media2.fl.yelpcdn.com/bphoto/nMHT5SsEDCj4s8moEqp3uQ/o.jpg,False,"{'address1': '7018 Amstel Blvd', 'address2': '', 'address3': '', 'city': 'Arverne', 'zip_code': '11692', 'country': 'US', 'state': 'NY', 'display_address': ['7018 Amstel Blvd', 'Arverne, NY 11692']}",goody's bbq chicken and ribs,$$,4.0,61,[],https://www.yelp.com/biz/goodys-bbq-chicken-and-ribs-arverne-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bbq,40.592876,-73.799841,11692
839,940,alias-smith-and-jones-restaurant-oceanside,8153.212889150665,nPF15WmOjFFZu1Uad3tUMw,https://s3-media3.fl.yelpcdn.com/bphoto/Afb6_sYZA69G17VLGJBIlQ/o.jpg,False,"{'address1': '2863 Woods Ave', 'address2': '', 'address3': '', 'city': 'Oceanside', 'zip_code': '11572', 'country': 'US', 'state': 'NY', 'display_address': ['2863 Woods Ave', 'Oceanside, NY 11572']}",alias smith & jones restaurant,$$,4.0,39,"['pickup', 'delivery']",https://www.yelp.com/biz/alias-smith-and-jones-restaurant-oceanside?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,salad,40.64219,-73.64153,11572
840,941,connolly-station-malverne,5865.2914473384435,HXmN70O9Ej97rW0zg6OmUw,https://s3-media2.fl.yelpcdn.com/bphoto/aiOGvacVGgVgqtYS0MkGcg/o.jpg,False,"{'address1': '280 Hempstead Ave', 'address2': '', 'address3': '', 'city': 'Malverne', 'zip_code': '11565', 'country': 'US', 'state': 'NY', 'display_address': ['280 Hempstead Ave', 'Malverne, NY 11565']}",connolly station,$$,3.5,45,[],https://www.yelp.com/biz/connolly-station-malverne?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,tradamerican,40.67541,-73.66922,11565
841,942,da-gigi-trattoria-and-bar-lynbrook-2,5957.730855446377,p_bnQnrZ4DocKRpi8odsYA,https://s3-media2.fl.yelpcdn.com/bphoto/k2J-RbloyahFcZ6HJtJDJw/o.jpg,False,"{'address1': '174 Merrick Rd', 'address2': '', 'address3': None, 'city': 'Lynbrook', 'zip_code': '11563', 'country': 'US', 'state': 'NY', 'display_address': ['174 Merrick Rd', 'Lynbrook, NY 11563']}",da gigi trattoria & bar,$$,4.0,26,[],https://www.yelp.com/biz/da-gigi-trattoria-and-bar-lynbrook-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,40.6577857905452,-73.6648368152126,11563
842,943,jack-duggans-pub-and-restaurant-floral-park,7716.0471115836135,AY-q1QMnd74JpRqREquUFQ,https://s3-media2.fl.yelpcdn.com/bphoto/EK8eyAvUVggfBl_caznv_A/o.jpg,False,"{'address1': '145 Tulip Ave', 'address2': '', 'address3': '', 'city': 'Floral Park', 'zip_code': '11001', 'country': 'US', 'state': 'NY', 'display_address': ['145 Tulip Ave', 'Floral Park, NY 11001']}",jack duggan's pub & restaurant,$$,3.5,41,[],https://www.yelp.com/biz/jack-duggans-pub-and-restaurant-floral-park?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pubs,40.72457,-73.70343,11001
