,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
20,row-house-new-york-6,newamerican,281.1556445937556,dvRKiQbscruyTLaAL7q3PA,https://s3-media3.fl.yelpcdn.com/bphoto/MVea-9AYkwy4_nlmJvF5Dg/o.jpg,False,"{'address1': '2128 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2128 Frederick Douglass Blvd', 'New York, NY 10026']}",row house,$$,3.5,277,"['delivery', 'pickup']",https://www.yelp.com/biz/row-house-new-york-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/6/2015,40.803531,-73.95565,10026
21,shuteye-coffee-new-york,coffee,164.4327335135174,K8jxwX2nxPC5Smq6A0MFnw,https://s3-media4.fl.yelpcdn.com/bphoto/XT4Zo6w0uesgRN_0LAW3EA/o.jpg,False,"{'address1': '137 W 116th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['137 W 116th St', 'New York, NY 10026']}",shuteye coffee,$$,5.0,36,[],https://www.yelp.com/biz/shuteye-coffee-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/5/2018,40.80295,-73.95116,10026
22,little-bean-coffee-new-york,coffee,372.09351010837196,QDSUr46BlJP2_vhUI5nZtg,https://s3-media1.fl.yelpcdn.com/bphoto/D4yPy0-K_ReCyioC2rhnKg/o.jpg,False,"{'address1': '111 Central Park N', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['111 Central Park N', 'New York, NY 10026']}",little bean coffee,$,4.5,63,[],https://www.yelp.com/biz/little-bean-coffee-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/22/2017,40.7988014221191,-73.9528274536133,10026
23,rdv-rendezvous-new-york-3,cocktailbars,331.6535003448741,6nnhmOgTeI6QmQS1LhMD9Q,https://s3-media3.fl.yelpcdn.com/bphoto/nyYvPx6OSoh7gCXlXwtLsg/o.jpg,False,"{'address1': '2072 Frederick Douglass Blvd', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2072 Frederick Douglass Blvd', 'New York, NY 10026']}",rdv rendezvous,$$,4.5,115,[],https://www.yelp.com/biz/rdv-rendezvous-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/23/2016,40.802040664408,-73.956772898909,10026
24,sugar-hill-creamery-new-york,icecream,472.3812305910473,KfPqpZb7dCRlgao5fQXrcA,https://s3-media4.fl.yelpcdn.com/bphoto/u7CiII2mpogRi1-bZnf0dA/o.jpg,False,"{'address1': '184 Lenox Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['184 Lenox Ave', 'New York, NY 10026']}",sugar hill creamery,$$,4.5,104,[],https://www.yelp.com/biz/sugar-hill-creamery-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/29/2017,40.80407,-73.94785,10026
25,mess-hall-harlem,cocktailbars,416.84856988156486,loJDInFMjhZZ0NaOgVtC7A,https://s3-media4.fl.yelpcdn.com/bphoto/bmDGNuvaXQ-_0SHNIn0sWg/o.jpg,False,"{'address1': '2194 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'Harlem', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2194 Frederick Douglass Blvd', 'Harlem, NY 10026']}",mess hall,$$,4.0,123,[],https://www.yelp.com/biz/mess-hall-harlem?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/10/2015,40.805832,-73.953977,10026
26,bier-international-new-york,german,352.54988916735215,Fk495HaokZDrGkAG8s_dlg,https://s3-media3.fl.yelpcdn.com/bphoto/POBmDYDewjsESUahyoxOcQ/o.jpg,False,"{'address1': '2099 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2099 Frederick Douglass Blvd', 'New York, NY 10026']}",bier international,$$,3.5,305,['pickup'],https://www.yelp.com/biz/bier-international-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/14/2010,40.80279,-73.95696,10026
27,mintons-playhouse-new-york-5,jazzandblues,279.7668770692533,sJPayLq6EqepJbPGLlFfHw,https://s3-media2.fl.yelpcdn.com/bphoto/9j7gmkO7JwZwcKlc_x_L8Q/o.jpg,False,"{'address1': '206 W 118th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['206 W 118th St', 'New York, NY 10026']}",minton's playhouse,$$$,3.5,165,[],https://www.yelp.com/biz/mintons-playhouse-new-york-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/3/2013,40.804665,-73.952315,10026
28,la-savane-new-york,african,255.97179176963863,DgpnbYHVKWVuy_MC_5iiJA,https://s3-media4.fl.yelpcdn.com/bphoto/mogC6z8VYYIt7ak6eEkOhg/o.jpg,False,"{'address1': '239 W 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['239 W 116th St', 'New York, NY 10026']}",la savane,$$,4.5,60,"['delivery', 'pickup']",https://www.yelp.com/biz/la-savane-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/3/2012,40.8042488098145,-73.954216003418,10026
29,blujeen-new-york,newamerican,338.3601285262215,6fuBkRzFEuIGexlxJx4RrA,https://s3-media1.fl.yelpcdn.com/bphoto/l-rnqhsuLdque8uF5nHsHg/o.jpg,False,"{'address1': '2143 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2143 Frederick Douglass Blvd', 'New York, NY 10026']}",blujeen,$$,3.5,212,[],https://www.yelp.com/biz/blujeen-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/22/2015,40.8042124,-73.9557079,10026
