,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
0,best-bagel-and-coffee-new-york,bagels,375.54946215414793,j1S3NUrkB3BVT49n_e76NQ,https://s3-media2.fl.yelpcdn.com/bphoto/fZzpV8mvVVTd7uV19cZ7sg/o.jpg,False,"{'address1': '225 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['225 W 35th St', 'New York, NY 10001']}",best bagel & coffee,$,4.5,2430,[],https://www.yelp.com/biz/best-bagel-and-coffee-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/5/2010,40.7522683,-73.9910861,10001
1,ny-pizza-suprema-new-york,pizza,92.11104524624105,-9NO2IDCJMyNGZMAQ1-VQw,https://s3-media4.fl.yelpcdn.com/bphoto/EqbDXneMuQP6pw6GemVdQA/o.jpg,False,"{'address1': '413 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['413 8th Ave', 'New York, NY 10001']}",ny pizza suprema,$,4.0,1597,"['delivery', 'pickup']",https://www.yelp.com/biz/ny-pizza-suprema-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/8/2005,40.7502059936523,-73.9953231811523,10001
2,the-high-line-new-york,parks,918.3788693147862,JION8hhg7q6zyayHYwhxIw,https://s3-media1.fl.yelpcdn.com/bphoto/WKAZqJzT7pgGa1-ka-OaUA/o.jpg,False,"{'address1': '820 Washington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['820 Washington St', 'New York, NY 10014']}",the high line,,4.5,2173,[],https://www.yelp.com/biz/the-high-line-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/8/2009,40.7479831752801,-74.0048906107511,10014
3,doughnut-plant-new-york-2,donuts,654.8023832263174,XskangHFq3JD9klJFuGH8w,https://s3-media4.fl.yelpcdn.com/bphoto/_NU6Aty0PdFOoZ4Dg48rFA/o.jpg,False,"{'address1': '220 W 23rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['220 W 23rd St', 'New York, NY 10011']}",doughnut plant,$$,4.0,2337,[],https://www.yelp.com/biz/doughnut-plant-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/13/2011,40.7444886,-73.9969095,10011
4,friedmans-new-york-59,newamerican,356.22555568659743,cCesIqo-LQt0cRlZAnrAZQ,https://s3-media2.fl.yelpcdn.com/bphoto/jNP9xtlJvkHosaF8o09xmg/o.jpg,False,"{'address1': '132 W 31st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['132 W 31st St', 'New York, NY 10001']}",friedman's,$$,4.0,1875,"['delivery', 'pickup']",https://www.yelp.com/biz/friedmans-new-york-59?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/13/2013,40.748297,-73.990649,10001
5,izakaya-mew-new-york-3,tapas,672.2489338905882,klAhw3xLQi9GF1tf_HnS7w,https://s3-media3.fl.yelpcdn.com/bphoto/pQ7i8HA6ivMmo5HHw11DNg/o.jpg,False,"{'address1': '53 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['53 W 35th St', 'New York, NY 10001']}",izakaya mew,$$,4.0,1861,"['delivery', 'pickup']",https://www.yelp.com/biz/izakaya-mew-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/15/2013,40.7501853096499,-73.9863203465939,10001
6,keens-steakhouse-new-york,steak,664.2686873519127,pQuZDnefX038xurT1BhDXA,https://s3-media1.fl.yelpcdn.com/bphoto/OJcAKt_4KVClnNd69-ukRQ/o.jpg,False,"{'address1': '72 W 36th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['72 W 36th St', 'New York, NY 10018']}",keens steakhouse,$$$$,4.0,2199,[],https://www.yelp.com/biz/keens-steakhouse-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/26/2005,40.75071,-73.98652,10018
7,eataly-new-york,italian,965.7842629392196,a0IET3_yCFcO36OqGSsisg,https://s3-media2.fl.yelpcdn.com/bphoto/9Xzihhf_KcZieyru9TX-pg/o.jpg,False,"{'address1': '200 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['200 5th Ave', 'New York, NY 10010']}",eataly,$$,4.0,5049,[],https://www.yelp.com/biz/eataly-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/31/2010,40.74195877796,-73.989716662832,10010
8,grace-street-new-york,coffee,690.7763608650255,MKYhiSeXjahxh9O4Gqnimw,https://s3-media3.fl.yelpcdn.com/bphoto/-Fa8jLXSUfiT2p4LmHTNEg/o.jpg,False,"{'address1': '17 W 32nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['17 W 32nd St', 'New York, NY 10001']}",grace street,$$,4.0,1777,[],https://www.yelp.com/biz/grace-street-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/27/2012,40.7478576793883,-73.9865590631962,10001
9,woorijip-authentic-korean-food-new-york,korean,711.7145846122713,ogCC-lJJYnwXDvKGmKZ6Sw,https://s3-media4.fl.yelpcdn.com/bphoto/NZcGFutBjf1frDkslh6urw/o.jpg,False,"{'address1': '12 W 32nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['12 W 32nd St', 'New York, NY 10001']}",woorijip authentic korean food,$,4.0,2438,[],https://www.yelp.com/biz/woorijip-authentic-korean-food-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/13/2005,40.74747,-73.98648,10001
10,brooklyn-bagel-and-coffee-company-new-york-2,bagels,502.4494499619503,pb_ryc8FYHpUPV56eV2Eyg,https://s3-media1.fl.yelpcdn.com/bphoto/gMF8xnz61ac8ZsNHlNk9Bw/o.jpg,False,"{'address1': '286 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['286 8th Ave', 'New York, NY 10001']}",brooklyn bagel & coffee company,$,4.0,1181,"['delivery', 'pickup']",https://www.yelp.com/biz/brooklyn-bagel-and-coffee-company-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/24/2008,40.746183,-73.997642,10001
11,stumptown-coffee-roasters-new-york,coffee,704.8918914915869,sSQ3dtC8nbfeT6srFiiIlA,https://s3-media1.fl.yelpcdn.com/bphoto/ShLJSEuevRDUKfb35loEXg/o.jpg,False,"{'address1': '20 W 29th St', 'address2': '', 'address3': 'The Ace Hotel', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['20 W 29th St', 'The Ace Hotel', 'New York, NY 10001']}",stumptown coffee roasters,$$,4.5,1337,[],https://www.yelp.com/biz/stumptown-coffee-roasters-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/7/2009,40.7456663381275,-73.9880916348562,10001
12,ilili-new-york-2,mediterranean,815.0908661270119,B55Ocx5RBWxo6AGSucYSIA,https://s3-media3.fl.yelpcdn.com/bphoto/J1ckcEiV_S2BFgaM7TEg_g/o.jpg,False,"{'address1': '236 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['236 5th Ave', 'New York, NY 10001']}",ilili,$$$,4.0,2148,"['delivery', 'pickup']",https://www.yelp.com/biz/ilili-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/16/2007,40.74435,-73.98778,10001
13,bryant-park-new-york-2,parks,998.8505086766048,MJJi_5tGkWYI1VReTjhCCA,https://s3-media2.fl.yelpcdn.com/bphoto/e3C0L_4bryzvPU6PbmZ_dA/o.jpg,False,"{'address1': '41 W 40th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['41 W 40th St', 'New York, NY 10018']}",bryant park,,4.5,1029,[],https://www.yelp.com/biz/bryant-park-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/30/2005,40.7538842911333,-73.9836510457098,10018
14,go-go-curry-new-york,japacurry,593.9826647449684,eRtceh_W_yniAfCqJni5Bg,https://s3-media3.fl.yelpcdn.com/bphoto/Yek4eGXZ502gj7AdnyT8uQ/o.jpg,False,"{'address1': '273 W 38th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['273 W 38th St', 'New York, NY 10018']}",go! go! curry!,$,4.0,1346,"['delivery', 'pickup']",https://www.yelp.com/biz/go-go-curry-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/5/2007,40.75463,-73.99115,10018
15,the-nomad-restaurant-new-york,french,742.6370351945087,1z5Nu66M6W8mk5Ap4osZwA,https://s3-media1.fl.yelpcdn.com/bphoto/04L163ClGH5OwIJLjySBPw/o.jpg,False,"{'address1': '1170 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['1170 Broadway', 'New York, NY 10001']}",the nomad restaurant,$$$,4.0,1347,[],https://www.yelp.com/biz/the-nomad-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/26/2012,40.7449,-73.988482,10001
16,jongro-bbq-new-york-3,korean,674.9234130832224,FZpm4_fbd6P984foOUejWg,https://s3-media2.fl.yelpcdn.com/bphoto/pRGuCc3DNh7s6bNsSjK7wA/o.jpg,False,"{'address1': '22 W 32nd St', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['22 W 32nd St', 'Fl 2', 'New York, NY 10001']}",jongro bbq,$$,4.0,1308,[],https://www.yelp.com/biz/jongro-bbq-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/15/2014,40.7475339,-73.9869275,10001
17,barn-joo-35-new-york,korean,715.183726441561,xZ96vaoL-cQjfotmUKtjJQ,https://s3-media2.fl.yelpcdn.com/bphoto/_l1ZhP22bulR2pkNTowONA/o.jpg,False,"{'address1': '34 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['34 W 35th St', 'New York, NY 10001']}",barn joo 35,$$,4.5,1087,"['pickup', 'delivery']",https://www.yelp.com/biz/barn-joo-35-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/22/2016,40.74964,-73.98582,10001
18,shake-shack-new-york-2,burgers,1079.723848256808,FEVQpbOPOwAPNIgO7D3xxw,https://s3-media3.fl.yelpcdn.com/bphoto/J0UoRJKdaMl0EPdgxYIlKw/o.jpg,False,"{'address1': 'Madison Square Park', 'address2': '', 'address3': 'E 23rd St & Madison Ave', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['Madison Square Park', 'E 23rd St & Madison Ave', 'New York, NY 10010']}",shake shack,$$,4.0,5427,['delivery'],https://www.yelp.com/biz/shake-shack-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/21/2005,40.7414000197233,-73.98815019045,10010
19,scarpetta-new-york,italian,947.9490574701407,raqwXUBlnc0e8c7CYmxEJQ,https://s3-media2.fl.yelpcdn.com/bphoto/MBZxULmOIOMKve5y3TRiZQ/o.jpg,False,"{'address1': '88 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['88 Madison Ave', 'New York, NY 10016']}",scarpetta,$$$,4.0,1702,[],https://www.yelp.com/biz/scarpetta-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/23/2008,40.744509,-73.9856,10016
20,pokéworks-new-york-2,hawaiian,732.5096250916043,_zGsfwGAY8ZTob_mIFAM-w,https://s3-media3.fl.yelpcdn.com/bphoto/sDWOx-CtlPhauj1oulxw2A/o.jpg,False,"{'address1': '63 W 37th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['63 W 37th St', 'New York, NY 10018']}",pokéworks,$$,4.0,1649,"['delivery', 'pickup']",https://www.yelp.com/biz/pok%C3%A9works-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/12/2015,40.7515934305237,-73.98588180542,10018
21,los-tacos-no-1-new-york-3,tacos,1006.48105044141,SULHf6nGQ8sK0UpG1XU30w,https://s3-media3.fl.yelpcdn.com/bphoto/Fl02DXkpDGzRZjrT44bzNQ/o.jpg,False,"{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",los tacos no.1,$,4.5,794,[],https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/1/2017,40.7575067,-73.9877717,10036
22,los-tacos-no-1-new-york,tacos,1287.520682391685,jnEv25Y2DosTq2sNnvmC9g,https://s3-media2.fl.yelpcdn.com/bphoto/FU44TYl3PzXsE06G4W5aog/o.jpg,False,"{'address1': '75 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'New York, NY 10011']}",los tacos no.1,$,4.5,2378,[],https://www.yelp.com/biz/los-tacos-no-1-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/25/2013,40.7425547,-74.0060838,10011
23,turntable-chicken-jazz-new-york-2,chicken_wings,693.5239473283192,JeCtYANe0eqW8xe1SN3lWg,https://s3-media1.fl.yelpcdn.com/bphoto/226oa9YsivDu6AOFvnT3pQ/o.jpg,False,"{'address1': '20W 33rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['20W 33rd St', 'New York, NY 10001']}",turntable chicken jazz,$$,4.0,1774,[],https://www.yelp.com/biz/turntable-chicken-jazz-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/14/2011,40.74828,-73.98649,10001
24,riko-peruvian-cuisine-new-york-2,peruvian,93.04146805945513,ySIIdmS4oh-QL2dny7GscA,https://s3-media4.fl.yelpcdn.com/bphoto/8aZbZF1sHXLddJ4TPIHcZA/o.jpg,False,"{'address1': '409 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['409 8th Ave', 'New York, NY 10001']}",riko peruvian cuisine,$$,4.0,553,"['delivery', 'pickup']",https://www.yelp.com/biz/riko-peruvian-cuisine-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/15/2012,40.750076,-73.995422,10001
25,empire-state-building-new-york-2,landmarks,845.974473304268,g2IUVjeIwx5x6x9u1cLS6w,https://s3-media1.fl.yelpcdn.com/bphoto/YnC-3lfdoIfqLTwA607JLQ/o.jpg,False,"{'address1': '347 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10116', 'country': 'US', 'state': 'NY', 'display_address': ['347 5th Ave', 'New York, NY 10116']}",empire state building,,4.0,1839,[],https://www.yelp.com/biz/empire-state-building-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/16/2005,40.7480199,-73.98466,10116
26,bcd-tofu-house-new-york-3,korean,729.3864996666052,gXnC_aZR09BvqEQKGKFjBg,https://s3-media2.fl.yelpcdn.com/bphoto/o1UZWG8neCdH5M4jzS_lig/o.jpg,False,"{'address1': '5W 32nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['5W 32nd St', 'New York, NY 10001']}",bcd tofu house,$$,4.0,1683,[],https://www.yelp.com/biz/bcd-tofu-house-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/24/2013,40.747503631444,-73.9862447208321,10001
27,johnys-luncheonette-new-york,breakfast_brunch,619.4867655321707,WKDdD8Z17-P1XhkyJtDEFA,https://s3-media4.fl.yelpcdn.com/bphoto/-KARPAJ8p4hclAfSE8GxWQ/o.jpg,False,"{'address1': '124 W 25th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['124 W 25th St', 'New York, NY 10001']}",johny's luncheonette,$,4.0,779,"['delivery', 'pickup']",https://www.yelp.com/biz/johnys-luncheonette-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/15/2005,40.7444458007812,-73.9930725097656,10001
28,sergimmo-salumeria-new-york,italian,496.8172624907258,9iC39Z1YjZKbrrCANgzBXg,https://s3-media3.fl.yelpcdn.com/bphoto/wgbVEA1CcmAydRK9pvy1lw/o.jpg,False,"{'address1': '456 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['456 9th Ave', 'New York, NY 10018']}",sergimmo salumeria,$$,4.0,607,"['delivery', 'pickup']",https://www.yelp.com/biz/sergimmo-salumeria-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/10/2011,40.754296,-73.995498,10018
29,ayza-wine-and-chocolate-bar-new-york-6,wine_bars,685.1519787165699,srhEv1OqoK9W5JRdiMWDyw,https://s3-media2.fl.yelpcdn.com/bphoto/SeMjfr3Ga1xPXht7k9DGcg/o.jpg,False,"{'address1': '11 W 31st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['11 W 31st St', 'New York, NY 10001']}",ayza wine & chocolate bar,$$,4.0,1370,['restaurant_reservation'],https://www.yelp.com/biz/ayza-wine-and-chocolate-bar-new-york-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/15/2007,40.7471774721074,-73.987011312828,10001
30,kazunori-the-original-hand-roll-bar-new-york-2,sushi,733.6658416700327,TBp9gdS6xEbSQqffVZ7iag,https://s3-media2.fl.yelpcdn.com/bphoto/RiB6Ofh-ViglzA-Z2hZCww/o.jpg,False,"{'address1': '15 W 28th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['15 W 28th St', 'New York, NY 10001']}",kazunori  | the original hand roll bar,$$,4.5,536,[],https://www.yelp.com/biz/kazunori-the-original-hand-roll-bar-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/9/2017,40.74519,-73.98824,10001
31,zen-ramen-and-sushi-new-york,sushi,495.9219675881272,mESab-FqL5QqSVsnX72asQ,https://s3-media2.fl.yelpcdn.com/bphoto/-W7fV5FcFuq-KGw_IT_fow/o.jpg,False,"{'address1': '150 W 36 street', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['150 W 36 street', 'New York, NY 10018']}",zen ramen & sushi,$$,4.5,677,"['delivery', 'pickup']",https://www.yelp.com/biz/zen-ramen-and-sushi-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/21/2016,40.751743,-73.98899,10018
32,eleven-madison-park-new-york,newamerican,1092.7410552937597,nRO136GRieGtxz18uD61DA,https://s3-media1.fl.yelpcdn.com/bphoto/kvSJwHLGW2iBa8Zqulie9g/o.jpg,False,"{'address1': '11 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['11 Madison Ave', 'New York, NY 10010']}",eleven madison park,$$$$,4.5,1868,[],https://www.yelp.com/biz/eleven-madison-park-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/12/2005,40.7416907417333,-73.9872074872255,10010
33,the-flatiron-room-new-york-3,lounges,676.3665073239738,3Ic4C60oSH1cV2jknUXSjQ,https://s3-media1.fl.yelpcdn.com/bphoto/iIclTbGTmt_XJ2pj6yCECw/o.jpg,False,"{'address1': '37 W 26th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['37 W 26th St', 'New York, NY 10010']}",the flatiron room,$$$,4.5,680,[],https://www.yelp.com/biz/the-flatiron-room-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/4/2012,40.74452,-73.99049,10010
34,calle-dao-bryant-park-new-york,cuban,883.8602160796518,LQHegfNHe7ylY3bocrFlpg,https://s3-media4.fl.yelpcdn.com/bphoto/VWVDXCpZcx80WNs_9dBnWQ/o.jpg,False,"{'address1': '38 W 39th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['38 W 39th St', 'New York, NY 10018']}",calle dao - bryant park,$$,4.0,1241,"['delivery', 'pickup']",https://www.yelp.com/biz/calle-dao-bryant-park-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/22/2014,40.752155,-73.984223,10018
35,cafe-hanamizuki-new-york,cafes,356.7350342823333,S-619sO8qSxQcis0DBHvNw,https://s3-media3.fl.yelpcdn.com/bphoto/YxpJfOl69I85-nc_RMX3Lg/o.jpg,False,"{'address1': '143 W 29th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['143 W 29th St', 'New York, NY 10001']}",cafe hanamizuki,$$,4.0,446,[],https://www.yelp.com/biz/cafe-hanamizuki-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/21/2014,40.7474471,-73.9915989,10001
36,soup-spot-new-york,soup,86.30968334621414,DXDOKsff5d3gLrGcKff6WQ,https://s3-media1.fl.yelpcdn.com/bphoto/gyFX80g3m9iGt507BKHNAw/o.jpg,False,"{'address1': '220 W 31st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['220 W 31st St', 'New York, NY 10001']}",soup spot,$,4.5,271,[],https://www.yelp.com/biz/soup-spot-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/30/2007,40.7494073226468,-73.992897071317,10001
37,buddakan-new-york,chinese,1227.3004929654026,nI1UYDCYUTt23TpGxqnLKg,https://s3-media4.fl.yelpcdn.com/bphoto/Avw19VU35-FZLen3nl9gYw/o.jpg,False,"{'address1': '75 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'New York, NY 10011']}",buddakan,$$$,4.0,3551,"['delivery', 'pickup']",https://www.yelp.com/biz/buddakan-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/16/2006,40.7422762672197,-74.0048000961542,10011
