,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,category,oldest_review,latitude,longitude,zipcode
0,laojie-hotpot-brooklyn-4,1049.492093341161,16heVvLqYfLpl8mC1RN3Bg,https://s3-media1.fl.yelpcdn.com/bphoto/4PxIyeha6I7LjoKyyPAbOg/o.jpg,False,"{'address1': '811 53rd St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['811 53rd St', 'Brooklyn, NY 11220']}",laojie hotpot,$$,4.5,326,[],https://www.yelp.com/biz/laojie-hotpot-brooklyn-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,hotpot,11/9/2016,40.6389709339157,-74.0046846944427,11220
1,east-harbor-seafood-palace-brooklyn,808.3320020197502,P2bxlKAmRWZIpHdJ_JT3fg,https://s3-media1.fl.yelpcdn.com/bphoto/YdAPhtw9AhMZ7AE0fXR3Sg/o.jpg,False,"{'address1': '714 65th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['714 65th St', 'Brooklyn, NY 11220']}",east harbor seafood palace,$$,4.0,607,[],https://www.yelp.com/biz/east-harbor-seafood-palace-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,dimsum,1/2/2009,40.633533,-74.014343,11220
2,ba-xuyen-brooklyn-2,1549.954422873901,O-zwQQV8AExgdPoJiqjpDg,https://s3-media2.fl.yelpcdn.com/bphoto/fJN3Gk81mkAyd7yrsmOtgA/o.jpg,False,"{'address1': '4222 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4222 8th Ave', 'Brooklyn, NY 11232']}",ba xuyen,$,4.5,596,[],https://www.yelp.com/biz/ba-xuyen-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,vietnamese,4/18/2007,40.64528,-73.9997099,11232
3,yemen-cafe-and-restaurant-brooklyn-3,1036.8074909864677,wctR1TrheHAwpHZ2sJknEw,https://s3-media4.fl.yelpcdn.com/bphoto/R_X9rsmlSLJjsz0OUB7bgA/o.jpg,False,"{'address1': '176 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['176 Atlantic Ave', 'Brooklyn, NY 11201']}",yemen cafe & restaurant,$$,4.5,413,[],https://www.yelp.com/biz/yemen-cafe-and-restaurant-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mideastern,3/9/2007,40.6319695,-74.0218301,11201
4,brooklyn-beet-company-brooklyn,1157.3059461966895,nZ0Y8ngCxpY3xlz4f4pNTQ,https://s3-media3.fl.yelpcdn.com/bphoto/h31sZZbPnkwWf0FhvwuMdg/o.jpg,False,"{'address1': '7205 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7205 3rd Ave', 'Brooklyn, NY 11209']}",brooklyn beet company,$$,4.5,382,[],https://www.yelp.com/biz/brooklyn-beet-company-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,modern_european,5/29/2013,40.6333416,-74.0268741,11209
5,tanoreen-brooklyn-2,1417.113675713048,_-EQR2vNYg-b1eZwAgp6JQ,https://s3-media4.fl.yelpcdn.com/bphoto/_VUXeozk0FAznwZKHgXrIQ/o.jpg,False,"{'address1': '7523 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7523 3rd Ave', 'Brooklyn, NY 11209']}",tanoreen,$$,4.0,754,"['delivery', 'pickup']",https://www.yelp.com/biz/tanoreen-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mideastern,6/14/2007,40.6307983398438,-74.0277481079102,11209
6,prince-tea-house-brooklyn-2,608.5643971696113,_RT9XPpn5jkNesxNzvktqw,https://s3-media2.fl.yelpcdn.com/bphoto/xoU5ySeIE8WEs1hWfNG9kg/o.jpg,False,"{'address1': '6122 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6122 7th Ave', 'Brooklyn, NY 11220']}",prince tea house,$$,4.0,435,[],https://www.yelp.com/biz/prince-tea-house-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,desserts,8/28/2015,40.63594,-74.01303,11220
7,mister-hotpot-brooklyn-2,944.8212772788727,B8tDnyFltP3bxMxSsjCvVA,https://s3-media4.fl.yelpcdn.com/bphoto/stHFpcR6n40gsgeKnZR0OQ/o.jpg,False,"{'address1': '5306 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5306 8th Ave', 'Brooklyn, NY 11220']}",mister hotpot,$$,4.0,403,[],https://www.yelp.com/biz/mister-hotpot-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,10/5/2011,40.6394,-74.005859,11220
8,ginos-restaurant-brooklyn-2,1270.2055024069064,AAQDZdKhtcX7otmOfOF9nw,https://s3-media4.fl.yelpcdn.com/bphoto/M6VFUBkYlMWJSLzgscfk8w/o.jpg,False,"{'address1': '7414 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7414 5th Ave', 'Brooklyn, NY 11209']}",gino's restaurant,$$,4.0,555,"['delivery', 'pickup']",https://www.yelp.com/biz/ginos-restaurant-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,4/13/2006,40.63,-74.02274,11209
9,99-favor-taste-brooklyn-5,714.2420345731059,isIFCDLE3VIDJcqhVy_klA,https://s3-media3.fl.yelpcdn.com/bphoto/3-UDqzPN5XbWYhlatDXIiA/o.jpg,False,"{'address1': '732 61st St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['732 61st St', 'Brooklyn, NY 11220']}",99 favor taste,$$,4.0,531,[],https://www.yelp.com/biz/99-favor-taste-brooklyn-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,5/1/2012,40.6355691,-74.0115482,11220
10,coffee-rx-brooklyn,942.5175570025708,kKdRGgLdzF-OCSpIftOTAA,https://s3-media2.fl.yelpcdn.com/bphoto/dD-5SnZ8sj_0xhKwLDVKSQ/o.jpg,False,"{'address1': '6903 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['6903 3rd Ave', 'Brooklyn, NY 11209']}",coffee rx,$$,4.5,234,[],https://www.yelp.com/biz/coffee-rx-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,4/1/2014,40.6354921703071,-74.0259379148483,11209
11,tacos-el-bronco-brooklyn-2,1245.571959367525,_M5FVY4hkcuU-ASdVZPfRQ,https://s3-media1.fl.yelpcdn.com/bphoto/F9hv9aUT37cI4HbZfxxbDA/o.jpg,False,"{'address1': '4324 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4324 4th Ave', 'Brooklyn, NY 11220']}",tacos el bronco,$,4.0,497,[],https://www.yelp.com/biz/tacos-el-bronco-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,3/2/2010,40.65006,-74.00915,11220
12,the-burger-bistro-brooklyn,1180.6905035498662,tx-BDr8CU-GL9BKmp5r3TQ,https://s3-media3.fl.yelpcdn.com/bphoto/JCDb4dPUJv4bJ1vMmqcbAQ/o.jpg,False,"{'address1': '7217 3rd Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7217 3rd Ave', 'Brooklyn, NY 11209']}",the burger bistro,$$,4.0,718,"['delivery', 'pickup']",https://www.yelp.com/biz/the-burger-bistro-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,burgers,7/13/2010,40.633028,-74.026858,11209
13,the-family-store-brooklyn-3,943.9060386161027,9wRlyAndMwK0n1SlzywRjQ,https://s3-media1.fl.yelpcdn.com/bphoto/8pkDS6wjMBlsJ0raLsn9Ew/o.jpg,False,"{'address1': '6905 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['6905 3rd Ave', 'Brooklyn, NY 11209']}",the family store,$$,4.5,147,[],https://www.yelp.com/biz/the-family-store-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mediterranean,11/26/2008,40.63541,-74.02589,11209
14,sweet-dynasty-brooklyn-2,124.46962273283795,_hl_Z9wrTLkbZ44s74LOoQ,https://s3-media2.fl.yelpcdn.com/bphoto/vfLdN6Aq5YRSmkcWW6aaqQ/o.jpg,False,"{'address1': '5918 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5918 5th Ave', 'Brooklyn, NY 11220']}",sweet dynasty,$,4.5,55,[],https://www.yelp.com/biz/sweet-dynasty-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,icecream,5/28/2015,40.6396972,-74.0159633,11220
15,lan-ting-hotpot-brooklyn,607.7554949755005,MFYh1htbCY8naZfkdF9rEQ,https://s3-media4.fl.yelpcdn.com/bphoto/LYugL0oi3e_sAIizRSlbRw/o.jpg,False,"{'address1': '705 59th St', 'address2': 'Ste BC', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['705 59th St', 'Ste BC', 'Brooklyn, NY 11220']}",lan ting hotpot,$$,4.5,129,[],https://www.yelp.com/biz/lan-ting-hotpot-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,hotpot,3/24/2017,40.637494,-74.010961,11220
16,tacos-matamoros-brooklyn,1129.0958534766755,SPvW-SV2Ed7z8k-QXDUIDg,https://s3-media1.fl.yelpcdn.com/bphoto/I0MqW3f9OYe341gjBRNTlg/o.jpg,False,"{'address1': '4508 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4508 5th Ave', 'Brooklyn, NY 11220']}",tacos matamoros,$,4.0,540,[],https://www.yelp.com/biz/tacos-matamoros-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,9/26/2006,40.6478187840292,-74.0076383498633,11220
17,snow-and-cream-brooklyn-5,603.1549286140757,VPCNjUYNaozT9xihAbQh5A,https://s3-media1.fl.yelpcdn.com/bphoto/rgtMxJ1YRxa9J_2kAKEFIQ/o.jpg,False,"{'address1': '6116 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6116 7th Ave', 'Brooklyn, NY 11220']}",snow & cream,$,4.0,209,[],https://www.yelp.com/biz/snow-and-cream-brooklyn-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,shavedice,4/15/2016,40.63598,-74.01285,11220
18,cream-coffee-and-tea-shop-brooklyn-2,1187.9159467712348,TL5bG4t5cw6NRp5UvI0dPw,https://s3-media3.fl.yelpcdn.com/bphoto/D0MycfJMdVL4Ba_KNwd4Uw/o.jpg,False,"{'address1': '7210 B 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7210 B 3rd Ave', 'Brooklyn, NY 11209']}",cream coffee & tea shop,$$,4.5,155,[],https://www.yelp.com/biz/cream-coffee-and-tea-shop-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,donuts,11/15/2014,40.6332643,-74.0272763,11209
19,parlay-sunset-park,1680.0084508517166,OOoua3Q6PfqtImv3DjdcWw,https://s3-media3.fl.yelpcdn.com/bphoto/EoDEXo8m-cS_Vb5Tuh1hJg/o.jpg,False,"{'address1': '4024 8th Ave', 'address2': '', 'address3': '', 'city': 'Sunset Park', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4024 8th Ave', 'Sunset Park, NY 11232']}",parlay,$,4.5,312,[],https://www.yelp.com/biz/parlay-sunset-park?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,newamerican,6/29/2015,40.6464,-73.99862,11232
20,yun-nan-flavor-garden-brooklyn,1045.4763302404742,2rqb2T5IS2D7A6UB5QwNKw,https://s3-media1.fl.yelpcdn.com/bphoto/hnb5LkBcDSNwTR_nQLCPEw/o.jpg,False,"{'address1': '5121 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5121 8th Ave', 'Brooklyn, NY 11220']}",yun nan flavor garden,$,4.0,248,[],https://www.yelp.com/biz/yun-nan-flavor-garden-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,6/28/2013,40.639996,-74.004509,11220
21,thanh-da-brooklyn,583.0787463870287,iPlaqfZfoOrG1f_tMpDTsw,https://s3-media1.fl.yelpcdn.com/bphoto/0bkaaUtQYjXEnZiLVO9mpA/o.jpg,False,"{'address1': '6008 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6008 7th Ave', 'Brooklyn, NY 11220']}",thanh da,$,3.5,287,[],https://www.yelp.com/biz/thanh-da-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,vietnamese,1/3/2009,40.6366875,-74.0120874,11220
22,cafe-zona-sur-brooklyn,1267.5864509090227,YjD9sNbooHMHpvjDzc89rA,https://s3-media2.fl.yelpcdn.com/bphoto/Dkyimih5pIgsgVkNv9uVdg/o.jpg,False,"{'address1': '4314 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['4314 4th Ave', 'Brooklyn, NY 11232']}",cafe zona sur,$$,4.0,279,"['delivery', 'pickup']",https://www.yelp.com/biz/cafe-zona-sur-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,newamerican,1/21/2013,40.650275,-74.009116,11232
23,kai-feng-fu-開封府鍋貼-brooklyn,1242.0399378074574,dn8_HgoGUE4IFzwPI6GeLA,https://s3-media3.fl.yelpcdn.com/bphoto/ApX_V5gqXut6wgV_OSjzpA/o.jpg,False,"{'address1': '4801 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4801 8th Ave', 'Brooklyn, NY 11220']}",kai feng fu 開封府鍋貼,$,4.0,210,[],https://www.yelp.com/biz/kai-feng-fu-%E9%96%8B%E5%B0%81%E5%BA%9C%E9%8D%8B%E8%B2%BC-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,6/7/2008,40.64201,-74.00238,11220
24,south-brooklyn-foundry-brooklyn,951.7058825017816,MKMx5TAmzXfjgLdXgu6FVQ,https://s3-media4.fl.yelpcdn.com/bphoto/mAEtL21Is9OCSgENF-rS-w/o.jpg,False,"{'address1': '6909 3rd Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['6909 3rd Ave', 'Brooklyn, NY 11209']}",south brooklyn foundry,$$,4.5,143,"['delivery', 'pickup']",https://www.yelp.com/biz/south-brooklyn-foundry-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,newamerican,9/6/2017,40.63539,-74.02602,11209
25,gourmet-kitchen-brooklyn-2,905.2189498041316,g3FOPlO-Gp0J4HfjurW74Q,https://s3-media3.fl.yelpcdn.com/bphoto/53GXue3IE-P8LYGR_LJkcA/o.jpg,False,"{'address1': '6819 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6819 3rd Ave', 'Brooklyn, NY 11220']}",gourmet kitchen,$$,4.5,130,"['delivery', 'pickup']",https://www.yelp.com/biz/gourmet-kitchen-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,tradamerican,5/27/2015,40.63581,-74.02567,11220
26,piccante-brooklyn,1193.099831184506,xPmCy25F1-uq-1vAP_1TBQ,https://s3-media3.fl.yelpcdn.com/bphoto/rjMpjzjtxnoMaTFs503zgA/o.jpg,False,"{'address1': '7214-A 3rd Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7214-A 3rd Ave', 'Brooklyn, NY 11209']}",piccante,$$,5.0,83,"['delivery', 'pickup']",https://www.yelp.com/biz/piccante-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,3/1/2018,40.6331599,-74.02726,11209
27,the-owls-head-brooklyn,1202.9396674002742,E8zq4CL7GUCly0D53faoug,https://s3-media2.fl.yelpcdn.com/bphoto/uB25BzG65UbkWBIWJA_icA/o.jpg,False,"{'address1': '479 74th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['479 74th St', 'Brooklyn, NY 11209']}",the owl's head,$$,4.5,153,[],https://www.yelp.com/biz/the-owls-head-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,wine_bars,12/23/2011,40.63062,-74.02266,11209
28,taj-mahal-indian-restaurant-brooklyn-3,1250.0438411850898,k1XZsff99d2JyX_jLwCaAA,https://s3-media3.fl.yelpcdn.com/bphoto/yGBBIxPYo9fsOBm6Ewig-A/o.jpg,False,"{'address1': '7315 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7315 3rd Ave', 'Brooklyn, NY 11209']}",taj mahal indian restaurant,$$,4.0,308,[],https://www.yelp.com/biz/taj-mahal-indian-restaurant-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,indpak,8/30/2006,40.63234,-74.02709,11209
29,xin-fa-bakery-brooklyn,881.1960094840068,BV5Uvivsv_8_wCLK-S3eLw,https://s3-media2.fl.yelpcdn.com/bphoto/UcgJRxkl8G8KtDHOk1gZAg/o.jpg,False,"{'address1': '5617 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5617 8th Ave', 'Brooklyn, NY 11220']}",xin fa bakery,$,4.0,149,[],https://www.yelp.com/biz/xin-fa-bakery-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,8/26/2009,40.63723,-74.00738,11220
30,kwik-gourmet-new-york-3,1061.3175515862908,Rr55bXbJcfdm4lIf-1f0Qw,https://s3-media1.fl.yelpcdn.com/bphoto/VgzEDXeT3D19UROlyQnglg/o.jpg,False,"{'address1': '250 Park Ave E 47th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10177', 'country': 'US', 'state': 'NY', 'display_address': ['250 Park Ave E 47th St', 'New York, NY 10177']}",kwik gourmet,$,4.0,232,[],https://www.yelp.com/biz/kwik-gourmet-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,indpak,2/12/2007,40.75332,-73.97106,10177
31,spartan-souvlaki-brooklyn,1114.8100870917524,lcy9Xjutd0_dzWFcPjd3SQ,https://s3-media2.fl.yelpcdn.com/bphoto/OiM48BXBjXNoGTcIgFIL_A/o.jpg,False,"{'address1': '6820 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['6820 8th Ave', 'Brooklyn, NY 11220']}",spartan souvlaki,$$,4.0,179,"['delivery', 'pickup']",https://www.yelp.com/biz/spartan-souvlaki-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,greek,9/1/2006,40.6306158,-74.0148414,11220
32,mama-rao-cucina-italiana-brooklyn,1579.3533699833667,hV26aNvpfq5g34SI6_gvJA,https://s3-media4.fl.yelpcdn.com/bphoto/X6vDKZYiDEzaRDi3hJ12aw/o.jpg,False,"{'address1': '6408 11th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11219', 'country': 'US', 'state': 'NY', 'display_address': ['6408 11th Ave', 'Brooklyn, NY 11219']}",mama rao cucina italiana,$$$,4.5,172,[],https://www.yelp.com/biz/mama-rao-cucina-italiana-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,5/8/2009,40.6291809,-74.0057526,11219
33,yemen-cafe-and-restaurant-brooklyn-2,1036.8074909864677,8V7TRbftgcyzobXuzHEP_g,https://s3-media3.fl.yelpcdn.com/bphoto/au2CdcIkcDCbdaBlcSiBHw/o.jpg,False,"{'address1': '7130 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7130 5th Ave', 'Brooklyn, NY 11209']}",yemen cafe & restaurant,$$,4.5,105,['pickup'],https://www.yelp.com/biz/yemen-cafe-and-restaurant-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mideastern,5/21/2012,40.63193,-74.02181,11209
34,hot-space-brooklyn,1032.9244420607508,ZpifrJsBsz7RUT1_Tyu9nQ,https://s3-media2.fl.yelpcdn.com/bphoto/tbd1HjRQ00hRmnr1k8ZTyQ/o.jpg,False,"{'address1': '774 51st St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['774 51st St', 'Brooklyn, NY 11220']}",hot space,$$,4.5,80,[],https://www.yelp.com/biz/hot-space-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,szechuan,10/30/2016,40.64068,-74.00476,11220
35,shangri-la-bay-ridge,1304.8894534203982,Z5JY0Wq4dctTdlFQxPVECg,https://s3-media3.fl.yelpcdn.com/bphoto/4BbjcxhFnT8FAnTJw_IAyQ/o.jpg,False,"{'address1': '7400 3rd Ave', 'address2': '', 'address3': '', 'city': 'Bay Ridge', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7400 3rd Ave', 'Bay Ridge, NY 11209']}",shangri-la,$$,4.0,150,"['delivery', 'pickup']",https://www.yelp.com/biz/shangri-la-bay-ridge?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,asianfusion,7/27/2015,40.6321,-74.0277,11209
