,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
190,gullah-girl-tea-brooklyn,228.6036814454365,fpQRLa2xARyr3UFnzJi_cw,https://s3-media1.fl.yelpcdn.com/bphoto/nBymZ5SiTLKCYPAxcF6NSw/o.jpg,False,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11221']}",gullah girl tea,$$,5.0,5,[],https://www.yelp.com/biz/gullah-girl-tea-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/28/2012,40.69228,-73.92673,11221
191,dj-gatsby-and-dapper-sounds-manhattan-2,6847.332570613658,szK1OQdH7mf7NL54QtuKTQ,https://s3-media2.fl.yelpcdn.com/bphoto/FNlvPcY8Ql6JqPgu5ct2Fg/o.jpg,False,"{'address1': '115 4th Ave', 'address2': None, 'address3': '', 'city': 'Manhattan', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['115 4th Ave', 'Manhattan, NY 10003']}",dj gatsby & dapper sounds,,5.0,26,[],https://www.yelp.com/biz/dj-gatsby-and-dapper-sounds-manhattan-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/11/2012,40.732691,-73.989435,10003
192,new-mexico-place-ii-ridgewood,2143.152902538295,03TL_ZHn2NmNoejTTXTD3g,https://s3-media2.fl.yelpcdn.com/bphoto/_LCjk6vNE7_F3zTX0WSnhA/o.jpg,False,"{'address1': '778 Seneca Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['778 Seneca Ave', 'Ridgewood, NY 11385']}",new mexico place ii,$,4.0,30,"['pickup', 'delivery']",https://www.yelp.com/biz/new-mexico-place-ii-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/28/2014,40.7017029365783,-73.9060716709411,11385
193,jorges-restaurant-ridgewood,2108.883458992917,n3sW0yo7Gr0ZXReSFKsisA,https://s3-media2.fl.yelpcdn.com/bphoto/KvMusQc_wTr1p8mnX-IpZQ/o.jpg,False,"{'address1': '689 Seneca Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['689 Seneca Ave', 'Ridgewood, NY 11385']}",jorge's restaurant,$,3.5,58,"['pickup', 'delivery']",https://www.yelp.com/biz/jorges-restaurant-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/23/2008,40.703044,-73.907638,11385
194,basquiats-bottle-brooklyn,2446.6933300020396,cHcKR-nHrfIJATmx4ON8Cw,https://s3-media2.fl.yelpcdn.com/bphoto/sI45rbjz9lcNGLbLIIVP3Q/o.jpg,False,"{'address1': '1198 Fulton St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1198 Fulton St', 'Brooklyn, NY 11216']}",basquiat's bottle,$$,4.5,25,[],https://www.yelp.com/biz/basquiats-bottle-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/23/2017,40.68042,-73.9526996,11216
195,abus-homestyle-bakery-brooklyn,2507.464269629831,byG5zRfVxMb1-w86nU0_Gg,https://s3-media3.fl.yelpcdn.com/bphoto/jQd7lTuyP4qJASbSFoPkiQ/o.jpg,False,"{'address1': '1184 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1184 Fulton St', 'Brooklyn, NY 11216']}",abu's homestyle bakery,$,4.0,45,"['delivery', 'pickup']",https://www.yelp.com/biz/abus-homestyle-bakery-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/17/2008,40.68061,-73.95376,11216
196,fresh-taco-ridgewood,2036.0262188467566,kZghUPIaNqRB74JL-lzHhA,https://s3-media2.fl.yelpcdn.com/bphoto/Z4WWFLqRmpc4QkV_-ywDCw/o.jpg,False,"{'address1': '799 Cypress Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['799 Cypress Ave', 'Ridgewood, NY 11385']}",fresh taco,$,3.0,84,[],https://www.yelp.com/biz/fresh-taco-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/25/2006,40.7004794161793,-73.90664935112,11385
197,brooklyn-pizza-crew-brooklyn-2,2864.095184400337,b8xonwU5ZvxVauxNY07FsA,https://s3-media3.fl.yelpcdn.com/bphoto/TuPX6geSzuIMaAWVfjZFkg/o.jpg,False,"{'address1': '758 Nostrand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['758 Nostrand Ave', 'Brooklyn, NY 11216']}",brooklyn pizza crew,$$,3.5,102,"['delivery', 'pickup']",https://www.yelp.com/biz/brooklyn-pizza-crew-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/18/2016,40.67279,-73.95053,11216
198,due-fratelli-brooklyn,1009.8968384429543,peQyNDEBpzmGgppn7wx0Cg,https://s3-media3.fl.yelpcdn.com/bphoto/MZKKDjqWX-L82U-IeNUzfQ/o.jpg,False,"{'address1': '894 Dekalb Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['894 Dekalb Ave', 'Brooklyn, NY 11221']}",due fratelli,$$,2.0,149,"['delivery', 'pickup']",https://www.yelp.com/biz/due-fratelli-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/1/2011,40.69255,-73.94018,11221
199,cloud-9-crepes-brooklyn,1405.3379572591468,s-AE4r6lzS1cZApxVZCFSg,https://s3-media2.fl.yelpcdn.com/bphoto/xnWed-aebb4RRgvp7kyLOQ/o.jpg,False,"{'address1': '434 Marcus Garvey Blvd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['434 Marcus Garvey Blvd', 'Brooklyn, NY 11216']}",cloud 9 crepes,$,5.0,8,"['delivery', 'pickup']",https://www.yelp.com/biz/cloud-9-crepes-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/1/2018,40.68188,-73.93797,11216
200,ripleys-believe-it-or-not-time-square-new-york,8812.982573107844,QrFslJ21V5msantuVrqeeQ,https://s3-media1.fl.yelpcdn.com/bphoto/BS2Ia4SjC0YKd_JDXmLkcA/o.jpg,False,"{'address1': '234 W 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['234 W 42nd St', 'New York, NY 10036']}",ripley's believe it or not! time square,,3.5,245,[],https://www.yelp.com/biz/ripleys-believe-it-or-not-time-square-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/12/2007,40.7567195290979,-73.988980435962,10036
201,milk-and-pull-brooklyn-2,1194.7216558904038,5VdUwmUWt8R8EhclxYiZOA,https://s3-media2.fl.yelpcdn.com/bphoto/8c1WePdNAoc1rTYRbcxVUQ/o.jpg,False,"{'address1': '307 Malcolm X Blvd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['307 Malcolm X Blvd', 'Brooklyn, NY 11233']}",milk & pull,$$,3.5,27,[],https://www.yelp.com/biz/milk-and-pull-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/19/2017,40.68148,-73.9286,11233
202,mehdibynira-woodside,6415.084659625852,RliIqbSxb_oRcN77ypFilg,https://s3-media3.fl.yelpcdn.com/bphoto/cOsuQ_E-tz_z6GvBIzM3Bw/o.jpg,False,"{'address1': '4121 70th St', 'address2': 'Fl 1', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['4121 70th St', 'Fl 1', 'Woodside, NY 11377']}",mehdibynira,$,5.0,25,[],https://www.yelp.com/biz/mehdibynira-woodside?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/31/2017,40.744087,-73.894634,11377
203,cheris-bed-stuy-brooklyn,714.7049487778735,x0-C9cl2ua7uw9MvDNXJ4A,https://s3-media2.fl.yelpcdn.com/bphoto/yVxh5ekh2huCySN0PKNxvA/o.jpg,False,"{'address1': '216 Malcolm X Blvd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['216 Malcolm X Blvd', 'Brooklyn, NY 11221']}",cheri's bed stuy,,4.5,10,[],https://www.yelp.com/biz/cheris-bed-stuy-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/22/2018,40.6858910471324,-73.9296808093786,11221
204,essence-bar-brooklyn,1748.7390710717507,Cndh8_bW8NAwSV3neNRUKQ,https://s3-media3.fl.yelpcdn.com/bphoto/LCPTBJczI2mI5zH095J3cw/o.jpg,False,"{'address1': '1662 Atlantic Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['1662 Atlantic Ave', 'Brooklyn, NY 11213']}",essence bar,$$,3.0,60,"['delivery', 'pickup']",https://www.yelp.com/biz/essence-bar-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/17/2011,40.6775607702948,-73.9357138134918,11213
205,aquinos-bushwick,1098.9946635235563,8iw4Kj-GWAttRzWRjnXB-Q,https://s3-media3.fl.yelpcdn.com/bphoto/-Qq7ZJbe4Tv7lNyBoFeooA/o.jpg,False,"{'address1': '429 Central Ave', 'address2': '', 'address3': '', 'city': 'Bushwick', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['429 Central Ave', 'Bushwick, NY 11221']}",aquino's,$,3.5,34,"['delivery', 'pickup']",https://www.yelp.com/biz/aquinos-bushwick?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/9/2015,40.692627,-73.915209,11221
206,bunny-brooklyn,2135.142504708036,n9vGLAZhWiRGm-hWX6z7-A,https://s3-media3.fl.yelpcdn.com/bphoto/jH0FFsumtw17KAiOmUZREg/o.jpg,False,"{'address1': '449 Nostrand Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['449 Nostrand Ave', 'Brooklyn, NY 11216']}",bunny,,5.0,11,[],https://www.yelp.com/biz/bunny-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/15/2018,40.68202,-73.94977,11216
207,homei-restaurant-brooklyn,760.2897099069803,OyUqDYNctt81gsNLvfHp5A,https://s3-media1.fl.yelpcdn.com/bphoto/zmjJv36Y3OjN2ss90T5tSg/o.jpg,False,"{'address1': '222 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['222 Malcolm X Blvd', 'Brooklyn, NY 11221']}",homei restaurant,$,4.0,11,[],https://www.yelp.com/biz/homei-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/27/2009,40.6854858398438,-73.9298324584961,11221
208,new-jin-shing-brooklyn,1946.7198608913388,OWALknbRruLyO8KFPATf_Q,https://s3-media1.fl.yelpcdn.com/bphoto/9Py7axGDcAXhhgdhV3nyPQ/o.jpg,False,"{'address1': '1794 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['1794 Broadway', 'Brooklyn, NY 11207']}",new jin shing,$,4.0,28,"['delivery', 'pickup']",https://www.yelp.com/biz/new-jin-shing-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/8/2009,40.682073,-73.909389,11207
209,magic-soul-food-brooklyn,1159.6472633429767,JBuAUxrA5axy7d8ukPs7FA,https://s3-media2.fl.yelpcdn.com/bphoto/me8JL1xtTMsDcucktDzdzQ/o.jpg,False,"{'address1': '320 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['320 Malcolm X Blvd', 'Brooklyn, NY 11233']}",magic soul food,$$,2.5,98,"['delivery', 'pickup']",https://www.yelp.com/biz/magic-soul-food-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/10/2010,40.681814,-73.929112,11233
210,trad-room-brooklyn-2,934.2892867187488,fHHpSKT9u7PQBYaMW5cEkA,https://s3-media2.fl.yelpcdn.com/bphoto/giF3xH1XChtOmpd6FnIu4w/o.jpg,False,"{'address1': '266 Malcolm X Blvd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['266 Malcolm X Blvd', 'Brooklyn, NY 11233']}",trad room,,4.5,12,[],https://www.yelp.com/biz/trad-room-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/11/2018,40.68388,-73.92952,11233
211,cherokee-deli-brooklyn,1429.5544084275393,4LtYkIqywyns24DbE02a8g,https://s3-media3.fl.yelpcdn.com/bphoto/0o-FsPArvSzavkDMZMUgZw/o.jpg,False,"{'address1': '1626 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['1626 Broadway', 'Brooklyn, NY 11207']}",cherokee deli,$,5.0,8,[],https://www.yelp.com/biz/cherokee-deli-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/20/2014,40.684788,-73.914368,11207
212,frenchys-cake-designs-new-york,16318.410744304694,N0MZae2Py6x-Ndpp2mmhEQ,https://s3-media2.fl.yelpcdn.com/bphoto/y_5Tfjg9ILvN07EGbyTCwg/o.jpg,False,"{'address1': '910 Riverside Dr', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['910 Riverside Dr', 'New York, NY 10032']}",frenchys cake designs,$$,5.0,34,[],https://www.yelp.com/biz/frenchys-cake-designs-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/7/2016,40.83835,-73.946,10032
213,the-cinnamon-snail-new-york-9,6893.18213541274,tdhz1FN3OdTxdDkLljySJA,https://s3-media2.fl.yelpcdn.com/bphoto/Jl16j-soMJXd-D18IKChgA/o.jpg,False,"{'address1': '70 Pine St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10270', 'country': 'US', 'state': 'NY', 'display_address': ['70 Pine St', 'New York, NY 10270']}",the cinnamon snail,$$,4.5,54,[],https://www.yelp.com/biz/the-cinnamon-snail-new-york-9?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/7/2017,40.7065047,-74.0077715,10270
214,99-rogers-crown-heights,2873.601247376765,g0ELjSBBNR3YMDa1I8l1AQ,https://s3-media1.fl.yelpcdn.com/bphoto/G2vn9KDf304J1F9H72pIZg/o.jpg,False,"{'address1': '99 Rogers Ave', 'address2': '', 'address3': '', 'city': 'Crown Heights', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['99 Rogers Ave', 'Crown Heights, NY 11216']}",99 rogers,$$,4.0,81,[],https://www.yelp.com/biz/99-rogers-crown-heights?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/12/2015,40.67427,-73.95268,11216
215,tillys-bklyn-brooklyn,2428.7216647521786,_nVQz6zVQq-T78VLu2nh5Q,https://s3-media3.fl.yelpcdn.com/bphoto/dQsjWCvTujXnHJocYXMD9A/o.jpg,False,"{'address1': '1223 Bedford Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1223 Bedford Ave', 'Brooklyn, NY 11216']}",tilly's bklyn,$$,4.0,38,[],https://www.yelp.com/biz/tillys-bklyn-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/8/2017,40.681525,-73.953258,11216
216,king-souvlaki-bayside-2,15132.423294638304,PGQX5sI4N56SIwbpo2itiA,https://s3-media1.fl.yelpcdn.com/bphoto/Aqclpwyz9UoW3Wd5XyeaXA/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['Bayside, NY 11361']}",king souvlaki,$,4.0,107,[],https://www.yelp.com/biz/king-souvlaki-bayside-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/19/2016,40.7625,-73.76961,11361
217,mama-jos-breakfast-cart-new-york-2,8054.846417893722,GTGdP7mBeqOUfvuI8TMzeA,https://s3-media3.fl.yelpcdn.com/bphoto/rDS6XxI51ROh1x9nnHtOXA/o.jpg,False,"{'address1': 'N W Corner Of 47th And Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['N W Corner Of 47th And Park Ave', 'New York, NY 10017']}",mama jo's breakfast cart,$,4.5,32,[],https://www.yelp.com/biz/mama-jos-breakfast-cart-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/21/2014,40.7552739,-73.9752571,10017
218,carrizal-bar-and-grill-brooklyn,538.9559149683146,kMT0HP6yKGA3wC9Ag5NzlQ,https://s3-media3.fl.yelpcdn.com/bphoto/_GRnGXwPxlZP5CdFJQ4JaA/o.jpg,False,"{'address1': '1346 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1346 Broadway', 'Brooklyn, NY 11221']}",carrizal bar & grill,$,2.5,42,"['delivery', 'pickup']",https://www.yelp.com/biz/carrizal-bar-and-grill-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/24/2012,40.689537,-73.922913,11221
219,cocoa-grinder-brooklyn-5,2827.693283587921,msoDeEHkvt7mbuYtl2nDmw,https://s3-media3.fl.yelpcdn.com/bphoto/aiYHW0RPfviNHUCNGQnxzw/o.jpg,False,"{'address1': '711 Nostrand Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['711 Nostrand Ave', 'Brooklyn, NY 11216']}",cocoa grinder,$,4.0,55,['delivery'],https://www.yelp.com/biz/cocoa-grinder-brooklyn-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/17/2017,40.67294,-73.95007,11216
220,warude-brooklyn,1592.7422224610916,-fRgp3gv0-R6y9YOJX8ZVA,https://s3-media4.fl.yelpcdn.com/bphoto/4gRCi2nWnopCHyghAd4fAA/o.jpg,False,"{'address1': '387 Tompkins Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['387 Tompkins Ave', 'Brooklyn, NY 11221']}",warude,,3.5,27,[],https://www.yelp.com/biz/warude-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/8/2018,40.6843292437296,-73.943968936801,11221
221,truffles-murder-mystery-new-york-7,9207.855469312206,agz8qfhZTWIHVvD6ltE78A,https://s3-media4.fl.yelpcdn.com/bphoto/Pyo_8ZyyowGNAh_CEs8Zjw/o.jpg,False,"{'address1': '349 W 46th St', 'address2': None, 'address3': 'Swing 46', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['349 W 46th St', 'Swing 46', 'New York, NY 10036']}",truffles murder mystery,$$$$,4.5,42,[],https://www.yelp.com/biz/truffles-murder-mystery-new-york-7?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/16/2017,40.76067,-73.98974,10036
222,baonanas-jersey-city-4,12579.334462616298,ADJyXKBnS6p8x5VGp2Nenw,https://s3-media3.fl.yelpcdn.com/bphoto/SCex5Djm3cK9HJc7PGc17g/o.jpg,False,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07304', 'country': 'US', 'state': 'NJ', 'display_address': ['Jersey City, NJ 07304']}",#baonanas,$$,4.5,40,[],https://www.yelp.com/biz/baonanas-jersey-city-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/4/2016,40.7180366516113,-74.0748977661133,07304
223,the-corners-brooklyn-2,2050.8976516101416,dOlbV0GOYyo67xcGVYbB4Q,https://s3-media1.fl.yelpcdn.com/bphoto/1InQGgqfKVtYugXfG4Mw5g/o.jpg,False,"{'address1': '395 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['395 Nostrand Ave', 'Brooklyn, NY 11216']}",the corners,$,4.0,20,[],https://www.yelp.com/biz/the-corners-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/15/2017,40.6842514074696,-73.9501402711639,11216
224,nagles-bagels-bedford-stuyvesant-3,1613.1280423858084,7egiLH0paGKy0eINpHgIwg,https://s3-media3.fl.yelpcdn.com/bphoto/GbXUVQiEMtEU6SH3zdK0Rw/o.jpg,False,"{'address1': '378 Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['378 Tompkins Ave', 'Bedford-Stuyvesant, NY 11216']}",nagle's bagels,$,2.5,100,['pickup'],https://www.yelp.com/biz/nagles-bagels-bedford-stuyvesant-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/15/2016,40.68441,-73.94426,11216
225,bombay-spice-brooklyn,2728.338514907673,jt6ygaAb0W_o3nWqbr_UjQ,https://s3-media2.fl.yelpcdn.com/bphoto/1uXd6k-ut8TRPZXVnPRHLA/o.jpg,False,"{'address1': '1018 Bergen St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1018 Bergen St', 'Brooklyn, NY 11216']}",bombay spice,$$,4.0,46,"['delivery', 'pickup']",https://www.yelp.com/biz/bombay-spice-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/29/2016,40.676071,-73.952543,11216
226,tacos-lupita-brooklyn,9675.251737610439,bx6z2FgYUxElWDvGyeFKiw,https://s3-media3.fl.yelpcdn.com/bphoto/iJRbRaYFOUagAsaUQSrxMw/o.jpg,False,"{'address1': '1802 65th St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11204', 'country': 'US', 'state': 'NY', 'display_address': ['1802 65th St', 'Brooklyn, NY 11204']}",tacos lupita,$,4.5,36,[],https://www.yelp.com/biz/tacos-lupita-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/11/2016,40.6189964711666,-73.9900372177362,11204
